framework,sample,login,is_author,is_contributor,number_of_created_pr,numer_of_merged_pr
spring-guides,spring-guides/gs-spring-data-reactive-redis,martinlippert,True,False,0,0
spring-guides,spring-guides/gs-spring-data-reactive-redis,mminella,True,False,0,0
spring-guides,spring-guides/gs-spring-data-reactive-redis,mp911de,True,False,0,0
spring-guides,spring-guides/gs-spring-data-reactive-redis,mstahv,True,False,0,0
spring-guides,spring-guides/gs-spring-data-reactive-redis,nebhale,True,False,0,0
spring-guides,spring-guides/gs-spring-data-reactive-redis,odrotbohm,True,False,0,0
spring-guides,spring-guides/gs-spring-data-reactive-redis,OlegDokuka,True,False,0,0
spring-guides,spring-guides/gs-spring-data-reactive-redis,olegz,True,False,0,0
spring-guides,spring-guides/gs-spring-data-reactive-redis,OlgaMaciaszek,True,False,0,0
spring-guides,spring-guides/gs-spring-data-reactive-redis,philwebb,True,False,0,0
spring-guides,spring-guides/gs-spring-data-reactive-redis,pivotalsagan,True,False,0,0
spring-guides,spring-guides/gs-spring-data-reactive-redis,poutsma,True,False,0,0
spring-guides,spring-guides/gs-spring-data-reactive-redis,rmorgan,True,False,0,0
spring-guides,spring-guides/gs-spring-data-reactive-redis,royclarkson,True,True,0,0
spring-guides,spring-guides/gs-spring-data-reactive-redis,rstoyanchev,True,False,0,0
spring-guides,spring-guides/gs-spring-data-reactive-redis,rwinch,True,False,0,0
spring-guides,spring-guides/gs-spring-data-reactive-redis,ryanjbaxter,True,False,0,0
spring-guides,spring-guides/gs-spring-data-reactive-redis,sdeleuze,True,False,0,0
spring-guides,spring-guides/gs-spring-data-reactive-redis,simonbasle,True,False,0,0
spring-guides,spring-guides/gs-spring-data-reactive-redis,slackbot,True,False,0,0
spring-guides,spring-guides/gs-spring-data-reactive-redis,snicoll,True,False,0,0
spring-guides,spring-guides/gs-spring-data-reactive-redis,spencergibb,True,False,0,0
spring-guides,spring-guides/gs-spring-data-reactive-redis,spring-operator,True,True,24,0
spring-guides,spring-guides/gs-spring-data-reactive-redis,trevormarshall,True,False,0,0
spring-guides,spring-guides/gs-spring-data-reactive-redis,trisberg,True,False,0,0
spring-guides,spring-guides/gs-spring-data-reactive-redis,mkheck,False,True,0,0
spring-guides,spring-guides/gs-spring-boot-for-azure,aclement,True,False,0,0
spring-guides,spring-guides/gs-spring-boot-for-azure,artembilan,True,False,0,0
spring-guides,spring-guides/gs-spring-boot-for-azure,bclozel,True,True,0,0
spring-guides,spring-guides/gs-spring-boot-for-azure,benas,True,False,0,0
spring-guides,spring-guides/gs-spring-boot-for-azure,Buzzardo,True,False,0,14
spring-guides,spring-guides/gs-spring-boot-for-azure,dsyer,True,True,0,14
spring-guides,spring-guides/gs-spring-boot-for-azure,dturanski,True,False,0,0
spring-guides,spring-guides/gs-spring-boot-for-azure,dussab,True,False,0,0
spring-guides,spring-guides/gs-spring-boot-for-azure,fhanik,True,False,0,0
spring-guides,spring-guides/gs-spring-boot-for-azure,fifthposition,True,False,0,0
spring-guides,spring-guides/gs-spring-boot-for-azure,garyrussell,True,False,0,0
spring-guides,spring-guides/gs-spring-boot-for-azure,gnorsilva,True,False,0,0
spring-guides,spring-guides/gs-spring-boot-for-azure,gregturn,True,True,0,14
spring-guides,spring-guides/gs-spring-boot-for-azure,habuma,True,False,0,0
spring-guides,spring-guides/gs-spring-boot-for-azure,jacksoncvm,True,False,0,0
spring-guides,spring-guides/gs-spring-boot-for-azure,jgrandja,True,False,0,0
spring-guides,spring-guides/gs-spring-boot-for-azure,joshlong,True,False,0,0
spring-guides,spring-guides/gs-spring-boot-for-azure,jvalkeal,True,False,0,0
spring-guides,spring-guides/gs-spring-boot-for-azure,jxblum,True,False,0,0
spring-guides,spring-guides/gs-spring-boot-for-azure,jzheaux,True,False,0,0
spring-guides,spring-guides/gs-spring-boot-for-azure,kdvolder,True,False,0,0
spring-guides,spring-guides/gs-spring-boot-for-azure,kennyk65,True,False,0,0
spring-guides,spring-guides/gs-spring-boot-for-azure,kseebaldt,True,False,0,0
spring-guides,spring-guides/gs-spring-boot-for-azure,marcingrzejszczak,True,False,0,0
spring-guides,spring-guides/gs-spring-boot-for-azure,markfisher,True,False,0,0
spring-guides,spring-guides/gs-spring-boot-for-azure,markpollack,True,False,0,0
spring-guides,spring-guides/gs-spring-boot-for-azure,martinlippert,True,False,0,0
spring-guides,spring-guides/gs-spring-boot-for-azure,mminella,True,False,0,0
spring-guides,spring-guides/gs-spring-boot-for-azure,mp911de,True,False,0,0
spring-guides,spring-guides/gs-spring-boot-for-azure,mstahv,True,False,0,0
spring-guides,spring-guides/gs-spring-boot-for-azure,nebhale,True,False,0,0
spring-guides,spring-guides/gs-spring-boot-for-azure,odrotbohm,True,False,0,0
spring-guides,spring-guides/gs-spring-boot-for-azure,OlegDokuka,True,False,0,0
spring-guides,spring-guides/gs-spring-boot-for-azure,olegz,True,False,0,0
spring-guides,spring-guides/gs-spring-boot-for-azure,OlgaMaciaszek,True,False,0,0
spring-guides,spring-guides/gs-spring-boot-for-azure,philwebb,True,False,0,0
spring-guides,spring-guides/gs-spring-boot-for-azure,pivotalsagan,True,False,0,0
spring-guides,spring-guides/gs-spring-boot-for-azure,poutsma,True,False,0,0
spring-guides,spring-guides/gs-spring-boot-for-azure,rmorgan,True,False,0,0
spring-guides,spring-guides/gs-spring-boot-for-azure,royclarkson,True,True,0,0
spring-guides,spring-guides/gs-spring-boot-for-azure,rstoyanchev,True,False,0,0
spring-guides,spring-guides/gs-spring-boot-for-azure,rwinch,True,False,0,0
spring-guides,spring-guides/gs-spring-boot-for-azure,ryanjbaxter,True,False,0,0
spring-guides,spring-guides/gs-spring-boot-for-azure,sdeleuze,True,False,0,0
spring-guides,spring-guides/gs-spring-boot-for-azure,simonbasle,True,False,0,0
spring-guides,spring-guides/gs-spring-boot-for-azure,slackbot,True,False,0,0
spring-guides,spring-guides/gs-spring-boot-for-azure,snicoll,True,False,0,0
spring-guides,spring-guides/gs-spring-boot-for-azure,spencergibb,True,False,0,0
spring-guides,spring-guides/gs-spring-boot-for-azure,spring-operator,True,False,28,0
spring-guides,spring-guides/gs-spring-boot-for-azure,trevormarshall,True,False,0,0
spring-guides,spring-guides/gs-spring-boot-for-azure,trisberg,True,False,0,0
spring-guides,spring-guides/gs-spring-boot-for-azure,yucwan,False,True,18,0
spring-guides,spring-guides/gs-spring-boot-for-azure,rmcmurray,False,True,0,0
spring-guides,spring-guides/gs-spring-boot-for-azure,davidsalter,False,True,2,0
spring-guides,spring-guides/gs-gateway,aclement,True,False,0,0
spring-guides,spring-guides/gs-gateway,artembilan,True,False,0,0
spring-guides,spring-guides/gs-gateway,bclozel,True,False,0,0
spring-guides,spring-guides/gs-gateway,benas,True,False,0,0
spring-guides,spring-guides/gs-gateway,Buzzardo,True,False,0,0
spring-guides,spring-guides/gs-gateway,dsyer,True,True,0,0
spring-guides,spring-guides/gs-gateway,dturanski,True,False,0,0
spring-guides,spring-guides/gs-gateway,dussab,True,False,0,0
spring-guides,spring-guides/gs-gateway,fhanik,True,False,0,0
spring-guides,spring-guides/gs-gateway,fifthposition,True,False,0,0
spring-guides,spring-guides/gs-gateway,garyrussell,True,False,0,0
spring-guides,spring-guides/gs-gateway,gnorsilva,True,False,0,0
spring-guides,spring-guides/gs-gateway,gregturn,True,True,0,5
spring-guides,spring-guides/gs-gateway,habuma,True,False,0,0
spring-guides,spring-guides/gs-gateway,jacksoncvm,True,False,0,0
spring-guides,spring-guides/gs-gateway,jgrandja,True,False,0,0
spring-guides,spring-guides/gs-gateway,joshlong,True,False,0,0
spring-guides,spring-guides/gs-gateway,jvalkeal,True,False,0,0
spring-guides,spring-guides/gs-gateway,jxblum,True,False,0,0
spring-guides,spring-guides/gs-gateway,jzheaux,True,False,0,0
spring-guides,spring-guides/gs-gateway,kdvolder,True,False,0,0
spring-guides,spring-guides/gs-gateway,kennyk65,True,False,0,0
spring-guides,spring-guides/gs-gateway,kseebaldt,True,False,0,0
spring-guides,spring-guides/gs-gateway,marcingrzejszczak,True,False,0,0
spring-guides,spring-guides/gs-gateway,markfisher,True,False,0,0
spring-guides,spring-guides/gs-gateway,markpollack,True,False,0,0
spring-guides,spring-guides/gs-gateway,martinlippert,True,False,0,0
spring-guides,spring-guides/gs-gateway,mminella,True,False,0,0
spring-guides,spring-guides/gs-gateway,mp911de,True,False,0,0
spring-guides,spring-guides/gs-gateway,mstahv,True,False,0,0
spring-guides,spring-guides/gs-gateway,nebhale,True,False,0,0
spring-guides,spring-guides/gs-gateway,odrotbohm,True,False,0,0
spring-guides,spring-guides/gs-gateway,OlegDokuka,True,False,0,0
spring-guides,spring-guides/gs-gateway,olegz,True,False,0,0
spring-guides,spring-guides/gs-gateway,OlgaMaciaszek,True,False,0,0
spring-guides,spring-guides/gs-gateway,philwebb,True,False,0,0
spring-guides,spring-guides/gs-gateway,pivotalsagan,True,False,0,0
spring-guides,spring-guides/gs-gateway,poutsma,True,False,0,0
spring-guides,spring-guides/gs-gateway,rmorgan,True,False,0,0
spring-guides,spring-guides/gs-gateway,royclarkson,True,True,0,0
spring-guides,spring-guides/gs-gateway,rstoyanchev,True,False,0,0
spring-guides,spring-guides/gs-gateway,rwinch,True,False,0,0
spring-guides,spring-guides/gs-gateway,ryanjbaxter,True,True,0,10
spring-guides,spring-guides/gs-gateway,sdeleuze,True,False,0,0
spring-guides,spring-guides/gs-gateway,simonbasle,True,False,0,0
spring-guides,spring-guides/gs-gateway,slackbot,True,False,0,0
spring-guides,spring-guides/gs-gateway,snicoll,True,False,0,0
spring-guides,spring-guides/gs-gateway,spencergibb,True,False,0,0
spring-guides,spring-guides/gs-gateway,spring-operator,True,True,20,0
spring-guides,spring-guides/gs-gateway,trevormarshall,True,False,0,0
spring-guides,spring-guides/gs-gateway,trisberg,True,False,0,0
spring-guides,spring-guides/tut-spring-boot-kotlin,aclement,True,False,0,0
spring-guides,spring-guides/tut-spring-boot-kotlin,artembilan,True,False,0,0
spring-guides,spring-guides/tut-spring-boot-kotlin,bclozel,True,True,0,0
spring-guides,spring-guides/tut-spring-boot-kotlin,benas,True,False,0,0
spring-guides,spring-guides/tut-spring-boot-kotlin,Buzzardo,True,False,0,40
spring-guides,spring-guides/tut-spring-boot-kotlin,dsyer,True,False,0,20
spring-guides,spring-guides/tut-spring-boot-kotlin,dturanski,True,False,0,0
spring-guides,spring-guides/tut-spring-boot-kotlin,dussab,True,False,0,0
spring-guides,spring-guides/tut-spring-boot-kotlin,fhanik,True,False,0,0
spring-guides,spring-guides/tut-spring-boot-kotlin,fifthposition,True,False,0,0
spring-guides,spring-guides/tut-spring-boot-kotlin,garyrussell,True,False,0,0
spring-guides,spring-guides/tut-spring-boot-kotlin,gnorsilva,True,False,0,0
spring-guides,spring-guides/tut-spring-boot-kotlin,gregturn,True,True,0,120
spring-guides,spring-guides/tut-spring-boot-kotlin,habuma,True,False,0,0
spring-guides,spring-guides/tut-spring-boot-kotlin,jacksoncvm,True,False,0,0
spring-guides,spring-guides/tut-spring-boot-kotlin,jgrandja,True,False,0,0
spring-guides,spring-guides/tut-spring-boot-kotlin,joshlong,True,False,0,0
spring-guides,spring-guides/tut-spring-boot-kotlin,jvalkeal,True,False,0,0
spring-guides,spring-guides/tut-spring-boot-kotlin,jxblum,True,False,0,0
spring-guides,spring-guides/tut-spring-boot-kotlin,jzheaux,True,False,0,0
spring-guides,spring-guides/tut-spring-boot-kotlin,kdvolder,True,False,0,0
spring-guides,spring-guides/tut-spring-boot-kotlin,kennyk65,True,False,0,0
spring-guides,spring-guides/tut-spring-boot-kotlin,kseebaldt,True,False,0,0
spring-guides,spring-guides/tut-spring-boot-kotlin,marcingrzejszczak,True,False,0,0
spring-guides,spring-guides/tut-spring-boot-kotlin,markfisher,True,False,0,0
spring-guides,spring-guides/tut-spring-boot-kotlin,markpollack,True,False,0,0
spring-guides,spring-guides/tut-spring-boot-kotlin,martinlippert,True,False,0,0
spring-guides,spring-guides/tut-spring-boot-kotlin,mminella,True,False,0,0
spring-guides,spring-guides/tut-spring-boot-kotlin,mp911de,True,False,0,0
spring-guides,spring-guides/tut-spring-boot-kotlin,mstahv,True,False,0,0
spring-guides,spring-guides/tut-spring-boot-kotlin,nebhale,True,False,0,0
spring-guides,spring-guides/tut-spring-boot-kotlin,odrotbohm,True,False,0,0
spring-guides,spring-guides/tut-spring-boot-kotlin,OlegDokuka,True,False,0,0
spring-guides,spring-guides/tut-spring-boot-kotlin,olegz,True,False,0,0
spring-guides,spring-guides/tut-spring-boot-kotlin,OlgaMaciaszek,True,False,0,0
spring-guides,spring-guides/tut-spring-boot-kotlin,philwebb,True,False,0,0
spring-guides,spring-guides/tut-spring-boot-kotlin,pivotalsagan,True,False,0,0
spring-guides,spring-guides/tut-spring-boot-kotlin,poutsma,True,False,0,0
spring-guides,spring-guides/tut-spring-boot-kotlin,rmorgan,True,False,0,0
spring-guides,spring-guides/tut-spring-boot-kotlin,royclarkson,True,False,0,0
spring-guides,spring-guides/tut-spring-boot-kotlin,rstoyanchev,True,False,0,0
spring-guides,spring-guides/tut-spring-boot-kotlin,rwinch,True,False,0,0
spring-guides,spring-guides/tut-spring-boot-kotlin,ryanjbaxter,True,False,0,0
spring-guides,spring-guides/tut-spring-boot-kotlin,sdeleuze,True,True,0,280
spring-guides,spring-guides/tut-spring-boot-kotlin,simonbasle,True,False,0,0
spring-guides,spring-guides/tut-spring-boot-kotlin,slackbot,True,False,0,0
spring-guides,spring-guides/tut-spring-boot-kotlin,snicoll,True,True,20,0
spring-guides,spring-guides/tut-spring-boot-kotlin,spencergibb,True,False,0,0
spring-guides,spring-guides/tut-spring-boot-kotlin,spring-operator,True,True,80,0
spring-guides,spring-guides/tut-spring-boot-kotlin,trevormarshall,True,False,0,0
spring-guides,spring-guides/tut-spring-boot-kotlin,trisberg,True,False,0,0
spring-guides,spring-guides/tut-spring-boot-kotlin,rylim,False,True,38,0
spring-guides,spring-guides/tut-spring-boot-kotlin,ruslanys,False,True,34,0
spring-guides,spring-guides/tut-spring-boot-kotlin,ryanbrookepayne,False,True,32,0
spring-guides,spring-guides/tut-spring-boot-kotlin,aconstantin,False,True,15,0
spring-guides,spring-guides/tut-spring-boot-kotlin,dodalovic,False,True,13,0
spring-guides,spring-guides/tut-spring-boot-kotlin,driv,False,True,12,0
spring-guides,spring-guides/tut-spring-boot-kotlin,izeye,False,True,11,0
spring-guides,spring-guides/tut-spring-boot-kotlin,mecca831,False,True,10,0
spring-guides,spring-guides/tut-spring-boot-kotlin,McPringle,False,True,9,0
spring-guides,spring-guides/tut-spring-boot-kotlin,xpepper,False,True,8,0
spring-guides,spring-guides/tut-spring-boot-kotlin,fernandezseb,False,True,7,0
spring-guides,spring-guides/tut-spring-boot-kotlin,s1monw1,False,True,6,0
spring-guides,spring-guides/tut-spring-boot-kotlin,victorbjorn,False,True,3,0
spring-guides,spring-guides/tut-spring-boot-kotlin,igypigi,False,True,2,0
spring-guides,spring-guides/tut-spring-boot-kotlin,johnspade,False,True,1,0
spring-guides,spring-guides/top-spring-boot-docker,aclement,True,False,0,0
spring-guides,spring-guides/top-spring-boot-docker,artembilan,True,False,0,0
spring-guides,spring-guides/top-spring-boot-docker,bclozel,True,False,0,0
spring-guides,spring-guides/top-spring-boot-docker,benas,True,False,0,0
spring-guides,spring-guides/top-spring-boot-docker,Buzzardo,True,False,6,0
spring-guides,spring-guides/top-spring-boot-docker,dsyer,True,True,0,24
spring-guides,spring-guides/top-spring-boot-docker,dturanski,True,False,0,0
spring-guides,spring-guides/top-spring-boot-docker,dussab,True,False,0,0
spring-guides,spring-guides/top-spring-boot-docker,fhanik,True,False,0,0
spring-guides,spring-guides/top-spring-boot-docker,fifthposition,True,False,0,0
spring-guides,spring-guides/top-spring-boot-docker,garyrussell,True,False,0,0
spring-guides,spring-guides/top-spring-boot-docker,gnorsilva,True,False,0,0
spring-guides,spring-guides/top-spring-boot-docker,gregturn,True,True,0,0
spring-guides,spring-guides/top-spring-boot-docker,habuma,True,False,0,0
spring-guides,spring-guides/top-spring-boot-docker,jacksoncvm,True,False,0,0
spring-guides,spring-guides/top-spring-boot-docker,jgrandja,True,False,0,0
spring-guides,spring-guides/top-spring-boot-docker,joshlong,True,False,0,0
spring-guides,spring-guides/top-spring-boot-docker,jvalkeal,True,False,0,0
spring-guides,spring-guides/top-spring-boot-docker,jxblum,True,False,0,0
spring-guides,spring-guides/top-spring-boot-docker,jzheaux,True,False,0,0
spring-guides,spring-guides/top-spring-boot-docker,kseebaldt,True,False,0,0
spring-guides,spring-guides/top-spring-boot-docker,marcingrzejszczak,True,False,0,0
spring-guides,spring-guides/top-spring-boot-docker,martinlippert,True,False,0,0
spring-guides,spring-guides/top-spring-boot-docker,mp911de,True,False,0,0
spring-guides,spring-guides/top-spring-boot-docker,odrotbohm,True,False,0,0
spring-guides,spring-guides/top-spring-boot-docker,OlegDokuka,True,False,0,0
spring-guides,spring-guides/top-spring-boot-docker,olegz,True,False,0,0
spring-guides,spring-guides/top-spring-boot-docker,OlgaMaciaszek,True,False,0,0
spring-guides,spring-guides/top-spring-boot-docker,philwebb,True,False,0,0
spring-guides,spring-guides/top-spring-boot-docker,poutsma,True,False,0,0
spring-guides,spring-guides/top-spring-boot-docker,royclarkson,True,False,0,0
spring-guides,spring-guides/top-spring-boot-docker,rstoyanchev,True,False,0,0
spring-guides,spring-guides/top-spring-boot-docker,rwinch,True,False,0,0
spring-guides,spring-guides/top-spring-boot-docker,ryanjbaxter,True,False,0,0
spring-guides,spring-guides/top-spring-boot-docker,sdeleuze,True,False,0,0
spring-guides,spring-guides/top-spring-boot-docker,simonbasle,True,False,0,0
spring-guides,spring-guides/top-spring-boot-docker,slackbot,True,False,0,0
spring-guides,spring-guides/top-spring-boot-docker,snicoll,True,False,0,0
spring-guides,spring-guides/top-spring-boot-docker,spencergibb,True,False,0,0
spring-guides,spring-guides/top-spring-boot-docker,spring-operator,True,False,0,0
spring-guides,spring-guides/top-spring-boot-docker,trevormarshall,True,False,0,0
spring-guides,spring-guides/top-spring-boot-docker,cy4n,False,True,8,0
spring-guides,spring-guides/top-spring-boot-docker,danielmedeiros52,False,True,6,0
spring-guides,spring-guides/top-spring-boot-docker,xtreme-jon-ji,False,True,2,0
spring-guides,spring-guides/top-spring-boot-docker,VaeterchenFrost,False,True,1,0
spring-guides,spring-guides/gs-spring-cloud-loadbalancer,aclement,True,False,0,0
spring-guides,spring-guides/gs-spring-cloud-loadbalancer,artembilan,True,False,0,0
spring-guides,spring-guides/gs-spring-cloud-loadbalancer,bclozel,True,False,0,0
spring-guides,spring-guides/gs-spring-cloud-loadbalancer,benas,True,False,0,0
spring-guides,spring-guides/gs-spring-cloud-loadbalancer,Buzzardo,True,True,5,10
spring-guides,spring-guides/gs-spring-cloud-loadbalancer,dsyer,True,False,0,5
spring-guides,spring-guides/gs-spring-cloud-loadbalancer,dturanski,True,False,0,0
spring-guides,spring-guides/gs-spring-cloud-loadbalancer,dussab,True,False,0,0
spring-guides,spring-guides/gs-spring-cloud-loadbalancer,fhanik,True,False,0,0
spring-guides,spring-guides/gs-spring-cloud-loadbalancer,fifthposition,True,False,0,0
spring-guides,spring-guides/gs-spring-cloud-loadbalancer,garyrussell,True,False,0,0
spring-guides,spring-guides/gs-spring-cloud-loadbalancer,gnorsilva,True,False,0,0
spring-guides,spring-guides/gs-spring-cloud-loadbalancer,gregturn,True,True,0,0
spring-guides,spring-guides/gs-spring-cloud-loadbalancer,habuma,True,False,0,0
spring-guides,spring-guides/gs-spring-cloud-loadbalancer,jacksoncvm,True,False,0,0
spring-guides,spring-guides/gs-spring-cloud-loadbalancer,jgrandja,True,False,0,0
spring-guides,spring-guides/gs-spring-cloud-loadbalancer,joshlong,True,False,0,0
spring-guides,spring-guides/gs-spring-cloud-loadbalancer,jvalkeal,True,False,0,0
spring-guides,spring-guides/gs-spring-cloud-loadbalancer,jxblum,True,False,0,0
spring-guides,spring-guides/gs-spring-cloud-loadbalancer,jzheaux,True,False,0,0
spring-guides,spring-guides/gs-spring-cloud-loadbalancer,kseebaldt,True,False,0,0
spring-guides,spring-guides/gs-spring-cloud-loadbalancer,marcingrzejszczak,True,False,0,0
spring-guides,spring-guides/gs-spring-cloud-loadbalancer,martinlippert,True,False,0,0
spring-guides,spring-guides/gs-spring-cloud-loadbalancer,mp911de,True,False,0,0
spring-guides,spring-guides/gs-spring-cloud-loadbalancer,odrotbohm,True,False,0,0
spring-guides,spring-guides/gs-spring-cloud-loadbalancer,OlegDokuka,True,False,0,0
spring-guides,spring-guides/gs-spring-cloud-loadbalancer,olegz,True,False,0,0
spring-guides,spring-guides/gs-spring-cloud-loadbalancer,OlgaMaciaszek,True,True,5,5
spring-guides,spring-guides/gs-spring-cloud-loadbalancer,philwebb,True,False,0,0
spring-guides,spring-guides/gs-spring-cloud-loadbalancer,poutsma,True,False,0,0
spring-guides,spring-guides/gs-spring-cloud-loadbalancer,royclarkson,True,False,0,0
spring-guides,spring-guides/gs-spring-cloud-loadbalancer,rstoyanchev,True,False,0,0
spring-guides,spring-guides/gs-spring-cloud-loadbalancer,rwinch,True,False,0,0
spring-guides,spring-guides/gs-spring-cloud-loadbalancer,ryanjbaxter,True,False,0,0
spring-guides,spring-guides/gs-spring-cloud-loadbalancer,sdeleuze,True,False,0,0
spring-guides,spring-guides/gs-spring-cloud-loadbalancer,simonbasle,True,False,0,0
spring-guides,spring-guides/gs-spring-cloud-loadbalancer,slackbot,True,False,0,0
spring-guides,spring-guides/gs-spring-cloud-loadbalancer,snicoll,True,False,0,0
spring-guides,spring-guides/gs-spring-cloud-loadbalancer,spencergibb,True,False,0,0
spring-guides,spring-guides/gs-spring-cloud-loadbalancer,spring-operator,True,False,0,0
spring-guides,spring-guides/gs-spring-cloud-loadbalancer,trevormarshall,True,False,0,0
spring-guides,spring-guides/gs-spring-cloud-loadbalancer,a-mroz,False,True,2,0
spring-guides,spring-guides/gs-spring-cloud-loadbalancer,UgiR,False,True,1,0
spring-guides,spring-guides/gs-spring-cloud-stream,aclement,True,False,0,0
spring-guides,spring-guides/gs-spring-cloud-stream,artembilan,True,False,0,0
spring-guides,spring-guides/gs-spring-cloud-stream,bclozel,True,False,0,0
spring-guides,spring-guides/gs-spring-cloud-stream,benas,True,False,0,0
spring-guides,spring-guides/gs-spring-cloud-stream,Buzzardo,True,False,0,0
spring-guides,spring-guides/gs-spring-cloud-stream,dsyer,True,False,0,0
spring-guides,spring-guides/gs-spring-cloud-stream,dturanski,True,False,0,2
spring-guides,spring-guides/gs-spring-cloud-stream,dussab,True,False,0,0
spring-guides,spring-guides/gs-spring-cloud-stream,fhanik,True,False,0,0
spring-guides,spring-guides/gs-spring-cloud-stream,fifthposition,True,False,0,0
spring-guides,spring-guides/gs-spring-cloud-stream,garyrussell,True,False,0,0
spring-guides,spring-guides/gs-spring-cloud-stream,gnorsilva,True,False,0,0
spring-guides,spring-guides/gs-spring-cloud-stream,gregturn,True,True,0,0
spring-guides,spring-guides/gs-spring-cloud-stream,habuma,True,False,0,0
spring-guides,spring-guides/gs-spring-cloud-stream,jacksoncvm,True,False,0,0
spring-guides,spring-guides/gs-spring-cloud-stream,jgrandja,True,False,0,0
spring-guides,spring-guides/gs-spring-cloud-stream,joshlong,True,False,0,0
spring-guides,spring-guides/gs-spring-cloud-stream,jvalkeal,True,False,0,0
spring-guides,spring-guides/gs-spring-cloud-stream,jxblum,True,False,0,0
spring-guides,spring-guides/gs-spring-cloud-stream,jzheaux,True,False,0,0
spring-guides,spring-guides/gs-spring-cloud-stream,kdvolder,True,False,0,0
spring-guides,spring-guides/gs-spring-cloud-stream,kseebaldt,True,False,0,0
spring-guides,spring-guides/gs-spring-cloud-stream,marcingrzejszczak,True,False,0,0
spring-guides,spring-guides/gs-spring-cloud-stream,markfisher,True,False,0,0
spring-guides,spring-guides/gs-spring-cloud-stream,markpollack,True,False,0,0
spring-guides,spring-guides/gs-spring-cloud-stream,martinlippert,True,False,0,0
spring-guides,spring-guides/gs-spring-cloud-stream,mminella,True,False,0,0
spring-guides,spring-guides/gs-spring-cloud-stream,mp911de,True,False,0,0
spring-guides,spring-guides/gs-spring-cloud-stream,nebhale,True,False,0,0
spring-guides,spring-guides/gs-spring-cloud-stream,odrotbohm,True,False,0,0
spring-guides,spring-guides/gs-spring-cloud-stream,OlegDokuka,True,False,0,0
spring-guides,spring-guides/gs-spring-cloud-stream,olegz,True,False,0,0
spring-guides,spring-guides/gs-spring-cloud-stream,OlgaMaciaszek,True,False,0,0
spring-guides,spring-guides/gs-spring-cloud-stream,philwebb,True,False,0,0
spring-guides,spring-guides/gs-spring-cloud-stream,pivotalsagan,True,False,0,0
spring-guides,spring-guides/gs-spring-cloud-stream,poutsma,True,False,0,0
spring-guides,spring-guides/gs-spring-cloud-stream,rmorgan,True,False,0,0
spring-guides,spring-guides/gs-spring-cloud-stream,royclarkson,True,False,0,0
spring-guides,spring-guides/gs-spring-cloud-stream,rstoyanchev,True,False,0,0
spring-guides,spring-guides/gs-spring-cloud-stream,rwinch,True,False,0,0
spring-guides,spring-guides/gs-spring-cloud-stream,ryanjbaxter,True,False,0,0
spring-guides,spring-guides/gs-spring-cloud-stream,sabbyanandan,True,True,2,0
spring-guides,spring-guides/gs-spring-cloud-stream,sdeleuze,True,False,0,0
spring-guides,spring-guides/gs-spring-cloud-stream,simonbasle,True,False,0,0
spring-guides,spring-guides/gs-spring-cloud-stream,slackbot,True,False,0,0
spring-guides,spring-guides/gs-spring-cloud-stream,snicoll,True,False,0,0
spring-guides,spring-guides/gs-spring-cloud-stream,spencergibb,True,False,0,0
spring-guides,spring-guides/gs-spring-cloud-stream,spring-operator,True,False,0,0
spring-guides,spring-guides/gs-spring-cloud-stream,trevormarshall,True,False,0,0
spring-guides,spring-guides/gs-spring-cloud-stream,trisberg,True,False,0,0
spring-guides,spring-guides/gs-spring-cloud-dataflow,aclement,True,False,0,0
spring-guides,spring-guides/gs-spring-cloud-dataflow,artembilan,True,False,0,0
spring-guides,spring-guides/gs-spring-cloud-dataflow,bclozel,True,False,0,0
spring-guides,spring-guides/gs-spring-cloud-dataflow,benas,True,False,0,0
spring-guides,spring-guides/gs-spring-cloud-dataflow,Buzzardo,True,False,0,0
spring-guides,spring-guides/gs-spring-cloud-dataflow,dsyer,True,False,0,0
spring-guides,spring-guides/gs-spring-cloud-dataflow,dturanski,True,False,0,2
spring-guides,spring-guides/gs-spring-cloud-dataflow,dussab,True,False,0,0
spring-guides,spring-guides/gs-spring-cloud-dataflow,fhanik,True,False,0,0
spring-guides,spring-guides/gs-spring-cloud-dataflow,fifthposition,True,False,0,0
spring-guides,spring-guides/gs-spring-cloud-dataflow,garyrussell,True,False,0,0
spring-guides,spring-guides/gs-spring-cloud-dataflow,gnorsilva,True,False,0,0
spring-guides,spring-guides/gs-spring-cloud-dataflow,gregturn,True,True,0,0
spring-guides,spring-guides/gs-spring-cloud-dataflow,habuma,True,False,0,0
spring-guides,spring-guides/gs-spring-cloud-dataflow,jacksoncvm,True,False,0,0
spring-guides,spring-guides/gs-spring-cloud-dataflow,jgrandja,True,False,0,0
spring-guides,spring-guides/gs-spring-cloud-dataflow,joshlong,True,False,0,0
spring-guides,spring-guides/gs-spring-cloud-dataflow,jvalkeal,True,False,0,0
spring-guides,spring-guides/gs-spring-cloud-dataflow,jxblum,True,False,0,0
spring-guides,spring-guides/gs-spring-cloud-dataflow,jzheaux,True,False,0,0
spring-guides,spring-guides/gs-spring-cloud-dataflow,kdvolder,True,False,0,0
spring-guides,spring-guides/gs-spring-cloud-dataflow,kseebaldt,True,False,0,0
spring-guides,spring-guides/gs-spring-cloud-dataflow,marcingrzejszczak,True,False,0,0
