framework,sample,contributors,authors,authors_in_contributors,%_of_author_in_contributors_in_contributors,%_of_author_in_contributors_in_authors
Azure,Azure-Samples/acr-java-manage-azure-container-registry,12,1500,4,33.33333333333333,0.26666666666666666
Azure,Azure-Samples/app-service-maven,3,1500,2,66.66666666666666,0.13333333333333333
Azure,Azure-Samples/app-service-java-deploy-image-from-acr-to-linux,12,1500,4,33.33333333333333,0.26666666666666666
Azure,Azure-Samples/cosmosdb-java-create-documentdb-and-configure-for-high-availability,10,44,1,10.0,2.272727272727273
Azure,Azure-Samples/cosmosdb-java-create-documentdb-and-configure-for-eventual-consistency,12,44,2,16.666666666666664,4.545454545454546
Azure,Azure-Samples/cosmosdb-java-create-documentdb-and-get-mongodb-connection-string,10,44,1,10.0,2.272727272727273
Azure,Azure-Samples/cosmosdb-java-create-documentdb-and-configure-firewall,10,44,1,10.0,2.272727272727273
Azure,Azure-Samples/data-lake-analytics-dotnet-auth-options,3,1500,2,66.66666666666666,0.13333333333333333
Azure,Azure-Samples/dotnet-cosmosdb-quickstart,3,1500,2,66.66666666666666,0.13333333333333333
Azure,Azure-Samples/acr-dotnet-manage-azure-container-registry,10,1500,2,20.0,0.13333333333333333
Azure,Azure-Samples/cosmosdb-dotnet-create-documentdb-and-get-mongodb-connection-string,8,44,1,12.5,2.272727272727273
Azure,Azure-Samples/cosmosdb-dotnet-create-documentdb-and-configure-for-high-availability,8,44,1,12.5,2.272727272727273
Azure,Azure-Samples/cosmosdb-dotnet-create-documentdb-and-configure-for-eventual-consistency,8,44,1,12.5,2.272727272727273
Azure,Azure-Samples/cosmosdb-dotnet-create-documentdb-and-configure-firewall,8,44,1,12.5,2.272727272727273
Azure,Azure-Samples/aad-dotnet-manage-service-principals,10,1500,2,20.0,0.13333333333333333
Azure,Azure-Samples/aad-dotnet-browse-graph-and-manage-roles,3,1500,1,33.33333333333333,0.06666666666666667
Azure,Azure-Samples/aad-dotnet-manage-passwords,10,1500,2,20.0,0.13333333333333333
Azure,Azure-Samples/app-service-dotnet-deploy-image-from-acr-to-linux,10,1500,2,20.0,0.13333333333333333
Azure,Azure-Samples/virtual-machines-python-vm-data-list,3,1500,2,66.66666666666666,0.13333333333333333
Azure,Azure-Samples/azure-voting-app,5,1500,3,60.0,0.2
Azure,Azure-Samples/azure-functions-create-ics-file-using-csharp-sample,5,17,1,20.0,5.88235294117647
Azure,Azure-Samples/powerbi-powershell,7,44,1,14.285714285714285,2.272727272727273
Azure,Azure-Samples/SpeechToText-REST,3,1500,1,33.33333333333333,0.06666666666666667
Azure,Azure-Samples/service-fabric-api-management,8,1500,4,50.0,0.26666666666666666
Azure,Azure-Samples/azure-cosmos-db-mongodb-golang-getting-started,5,1500,3,60.0,0.2
Azure,Azure-Samples/active-directory-dotnetcore-daemon-certificate-credential,6,110,3,50.0,2.727272727272727
Azure,Azure-Samples/key-vault-java-certificate-authentication,5,43,1,20.0,2.3255813953488373
Azure,Azure-Samples/key-vault-dotnet-vm-msi-service-bus,3,1500,1,33.33333333333333,0.06666666666666667
Azure,Azure-Samples/active-directory-error-docs,4,109,1,25.0,0.9174311926605505
Azure,Azure-Samples/azure-zabbix-templates,3,43,1,33.33333333333333,2.3255813953488373
Azure,Azure-Samples/service-fabric-dotnet-quickstart,11,1500,6,54.54545454545454,0.4
Azure,Azure-Samples/usql-imaging-at-scale,2,1500,1,50.0,0.06666666666666667
Azure,Azure-Samples/data-lake-analytics-python-auth-options,4,1500,2,50.0,0.13333333333333333
Azure,Azure-Samples/usql-tutorial-samples,2,1500,1,50.0,0.06666666666666667
Azure,Azure-Samples/functions-dotnet-codercards,5,1500,1,20.0,0.06666666666666667
Azure,Azure-Samples/functions-js-spa,1,1500,0,0.0,0.0
Azure,Azure-Samples/ruby-docs-hello-world,5,1500,3,60.0,0.2
Azure,Azure-Samples/iot-hub-python-raspberrypi-client-app,4,1500,2,50.0,0.13333333333333333
Azure,Azure-Samples/azure-sdk-for-net-storage-blob-upload-download,10,1500,6,60.0,0.4
Azure,Azure-Samples/iot-hub-notifications-sync-graphdb,6,44,1,16.666666666666664,2.272727272727273
Azure,Azure-Samples/aci-helloworld,4,1500,2,50.0,0.13333333333333333
Azure,Azure-Samples/azure-voting-app-redis,11,1500,4,36.36363636363637,0.26666666666666666
Azure,Azure-Samples/functions-dotnet-migrating-console-apps,6,1500,2,33.33333333333333,0.13333333333333333
Azure,Azure-Samples/storage-blob-upload-from-webapp,9,1500,7,77.77777777777779,0.46666666666666673
Azure,Azure-Samples/data-catalog-dotnet-publish-relationships,3,44,2,66.66666666666666,4.545454545454546
Azure,Azure-Samples/data-catalog-bulk-import-relationship,3,44,2,66.66666666666666,4.545454545454546
Azure,Azure-Samples/gov-intelligent-mission,7,1500,3,42.857142857142854,0.2
Azure,Azure-Samples/function-image-upload-resize,9,1500,6,66.66666666666666,0.4
Azure,Azure-Samples/php-builtin-linux-web-app,5,1500,2,40.0,0.13333333333333333
Azure,Azure-Samples/docker-django-webapp-linux,10,1500,4,40.0,0.26666666666666666
Azure,Azure-Samples/iot-devkit-web-simulator,5,45,1,20.0,2.2222222222222223
Azure,Azure-Samples/key-vault-python-authentication,1,43,0,0.0,0.0
Azure,Azure-Samples/cognitive-services-java-computer-vision-tutorial,3,1500,1,33.33333333333333,0.06666666666666667
Azure,Azure-Samples/angular-cosmosdb,6,44,1,16.666666666666664,2.272727272727273
Azure,Azure-Samples/compute-ruby-msi-vm,5,1500,2,40.0,0.13333333333333333
Azure,Azure-Samples/aad-java-manage-resources-from-vm-with-msi,10,51,5,50.0,9.803921568627452
Azure,Azure-Samples/network-java-use-new-watcher,11,1500,2,18.181818181818183,0.13333333333333333
Azure,Azure-Samples/search-java-manage-search-service,10,1500,2,20.0,0.13333333333333333
Azure,Azure-Samples/network-java-create-simple-internet-facing-load-balancer,10,1500,2,20.0,0.13333333333333333
Azure,Azure-Samples/aad-dotnet-manage-resources-from-vm-with-msi,10,49,4,40.0,8.16326530612245
Azure,Azure-Samples/network-dotnet-use-new-watcher,9,49,4,44.44444444444444,8.16326530612245
Azure,Azure-Samples/search-dotnet-manage-search-service,10,49,5,50.0,10.204081632653061
Azure,Azure-Samples/network-dotnet-create-simple-internet-facing-load-balancer,9,49,4,44.44444444444444,8.16326530612245
Azure,Azure-Samples/storage-dotnet-blob-tier-analysis-tool,8,1500,3,37.5,0.2
Azure,Azure-Samples/compute-java-manage-resources-from-vm-with-msi-in-aad-group,10,1500,2,20.0,0.13333333333333333
Azure,Azure-Samples/azurestack-resources-storage-blob-dotnet-samples,3,1500,2,66.66666666666666,0.13333333333333333
Azure,Azure-Samples/resources-ruby-manage-resources-with-msi,5,1500,2,40.0,0.13333333333333333
Azure,Azure-Samples/azure-serverless-workshop-team-assistant,13,58,9,69.23076923076923,15.517241379310345
Azure,Azure-Samples/aad-java-manage-users-groups-and-roles,10,1500,2,20.0,0.13333333333333333
Azure,Azure-Samples/event-grid-relay-listener,6,1500,1,16.666666666666664,0.06666666666666667
Azure,Azure-Samples/aad-dotnet-manage-users-groups-and-roles,9,1500,2,22.22222222222222,0.13333333333333333
Azure,Azure-Samples/data-lake-store-powershell-recursive-file-operations,3,1500,2,66.66666666666666,0.13333333333333333
Azure,Azure-Samples/react-cosmosdb,5,1500,3,60.0,0.2
Azure,Azure-Samples/usql-portal-samples,2,1500,1,50.0,0.06666666666666667
Azure,Azure-Samples/dotnetcore-sqldb-tutorial,4,1500,3,75.0,0.2
Azure,Azure-Samples/data-lake-store-adls-dot-net-get-started,5,1500,1,20.0,0.06666666666666667
Azure,Azure-Samples/data-lake-store-adls-dot-net-samples,4,1500,1,25.0,0.06666666666666667
Azure,Azure-Samples/learnAnalytics-DeepLearning-Azure,6,44,2,33.33333333333333,4.545454545454546
Azure,Azure-Samples/app-service-msi-keyvault-dotnet,9,44,2,22.22222222222222,4.545454545454546
Azure,Azure-Samples/resource-manager-python-manage-resources-with-msi,5,44,1,20.0,2.272727272727273
Azure,Azure-Samples/MachineLearningSamples-BigData,8,43,2,25.0,4.651162790697675
Azure,Azure-Samples/MachineLearningSamples-AerialImageClassification,7,43,2,28.57142857142857,4.651162790697675
Azure,Azure-Samples/MachineLearningSamples-QnAMatching,6,43,2,33.33333333333333,4.651162790697675
Azure,Azure-Samples/MachineLearningSamples-DocumentCollectionAnalysis,7,43,2,28.57142857142857,4.651162790697675
Azure,Azure-Samples/MachineLearningSamples-PredictiveMaintenance,8,43,2,25.0,4.651162790697675
Azure,Azure-Samples/MachineLearningSamples-EnergyDemandTimeSeriesForecasting,6,43,2,33.33333333333333,4.651162790697675
Azure,Azure-Samples/MachineLearningSamples-DistributedHyperParameterTuning,9,43,2,22.22222222222222,4.651162790697675
Azure,Azure-Samples/MachineLearningSamples-TDSPUCIAdultIncome,9,43,2,22.22222222222222,4.651162790697675
Azure,Azure-Samples/MachineLearningSamples-BiomedicalEntityExtraction,11,43,2,18.181818181818183,4.651162790697675
Azure,Azure-Samples/MachineLearningSamples-ChurnPrediction,8,44,3,37.5,6.8181818181818175
Azure,Azure-Samples/MachineLearningSamples-SentimentAnalysis,10,43,2,20.0,4.651162790697675
Azure,Azure-Samples/service-fabric-java-quickstart,4,93,2,50.0,2.1505376344086025
Azure,Azure-Samples/cognitive-services-javascript-computer-vision-tutorial,3,1500,1,33.33333333333333,0.06666666666666667
Azure,Azure-Samples/data-factory-copy-blob-to-blob,3,45,2,66.66666666666666,4.444444444444445
Azure,Azure-Samples/windowsvm-msi-arm-dotnet,4,43,1,25.0,2.3255813953488373
Azure,Azure-Samples/compute-python-msi-vm,5,44,1,20.0,2.272727272727273
Azure,Azure-Samples/cognitive-services-ios-customvision-sample,9,1500,3,33.33333333333333,0.2
Azure,Azure-Samples/data-factory-copy-blob-to-sql,3,45,2,66.66666666666666,4.444444444444445
Azure,Azure-Samples/linuxvm-msi-keyvault-arm-dotnet,4,43,1,25.0,2.3255813953488373
Azure,Azure-Samples/MachineLearningSamples-MarketCampaign,4,43,2,50.0,4.651162790697675
Azure,Azure-Samples/MachineLearningSamples-Iris,6,43,1,16.666666666666664,2.3255813953488373
Azure,Azure-Samples/MachineLearningSamples-tf,4,43,1,25.0,2.3255813953488373
Azure,Azure-Samples/MachineLearningSamples-cntk,4,43,1,25.0,2.3255813953488373
Azure,Azure-Samples/MachineLearningSamples-mmlspark,7,43,1,14.285714285714285,2.3255813953488373
Azure,Azure-Samples/MachineLearningSamples-mml,3,43,1,33.33333333333333,2.3255813953488373
Azure,Azure-Samples/MachineLearningSamples-tdsp,3,43,1,33.33333333333333,2.3255813953488373
Azure,Azure-Samples/MachineLearningSamples-sparksweep,4,43,1,25.0,2.3255813953488373
Azure,Azure-Samples/MachineLearningSamples-lr,3,43,1,33.33333333333333,2.3255813953488373
Azure,Azure-Samples/compute-node-msi-vm,5,44,1,20.0,2.272727272727273
Azure,Azure-Samples/resources-node-manage-resources-with-msi,4,1500,2,50.0,0.13333333333333333
Azure,Azure-Samples/usql-python-hello-world,2,1500,1,50.0,0.06666666666666667
Azure,Azure-Samples/usql-cognitive-imaging-object-tagging-hello-world,2,1500,1,50.0,0.06666666666666667
Azure,Azure-Samples/usql-cognitive-text-hello-world,2,1500,1,50.0,0.06666666666666667
Azure,Azure-Samples/usql-cognitive-imaging-ocr-hello-world,2,1500,1,50.0,0.06666666666666667
Azure,Azure-Samples/usql-cognitive-imaging-face-detection-hello-world,2,1500,1,50.0,0.06666666666666667
Azure,Azure-Samples/usql-cognitive-imaging-emotion-detection-hello-world,2,1500,1,50.0,0.06666666666666667
Azure,Azure-Samples/compute-java-manage-vmss-in-availability-zones,8,1500,1,12.5,0.06666666666666667
Azure,Azure-Samples/compute-java-manage-vms-in-availability-zones,8,1500,1,12.5,0.06666666666666667
Azure,Azure-Samples/network-java-manage-network-peering,8,1500,1,12.5,0.06666666666666667
Azure,Azure-Samples/network-java-use-network-watcher-to-check-connectivity,8,1500,1,12.5,0.06666666666666667
Azure,Azure-Samples/network-java-manage-virtual-network-with-site-to-site-vpn-connection,8,1500,1,12.5,0.06666666666666667
Azure,Azure-Samples/network-java-manage-virtual-network-to-virtual-network-vpn-connection,8,1500,1,12.5,0.06666666666666667
Azure,Azure-Samples/aci-java-manage-container-instances-1,8,1500,1,12.5,0.06666666666666667
Azure,Azure-Samples/aci-java-manage-container-instances-2,8,1500,1,12.5,0.06666666666666667
Azure,Azure-Samples/aci-java-create-container-groups,8,1500,1,12.5,0.06666666666666667
Azure,Azure-Samples/compute-dotnet-manage-vms-in-availability-zones,7,1500,1,14.285714285714285,0.06666666666666667
Azure,Azure-Samples/compute-dotnet-manage-vmss-in-availability-zones,7,1500,1,14.285714285714285,0.06666666666666667
Azure,Azure-Samples/network-dotnet-manage-network-peering,7,1500,1,14.285714285714285,0.06666666666666667
Azure,Azure-Samples/network-dotnet-use-network-watcher-to-check-connectivity,7,1500,1,14.285714285714285,0.06666666666666667
Azure,Azure-Samples/network-dotnet-manage-virtual-network-with-site-to-site-vpn-connection,7,1500,1,14.285714285714285,0.06666666666666667
Azure,Azure-Samples/network-dotnet-manage-virtual-network-to-virtual-network-vpn-connection,7,1500,1,14.285714285714285,0.06666666666666667
Azure,Azure-Samples/aci-dotnet-manage-container-instances-1,7,1500,1,14.285714285714285,0.06666666666666667
Azure,Azure-Samples/aci-dotnet-manage-container-instances-2,7,1500,1,14.285714285714285,0.06666666666666667
Azure,Azure-Samples/aci-dotnet-create-container-groups,7,1500,1,14.285714285714285,0.06666666666666667
Azure,Azure-Samples/aci-dotnet-create-container-groups-using-private-registry,7,1500,1,14.285714285714285,0.06666666666666667
Azure,Azure-Samples/key-vault-python-client-side-encryption,4,43,1,25.0,2.3255813953488373
Azure,Azure-Samples/customer-car-reviews,10,56,6,60.0,10.714285714285714
Azure,Azure-Samples/azure-sdk-for-python-storage-blob-upload-download,10,1500,4,40.0,0.26666666666666666
Azure,Azure-Samples/functions-dotnet-photo-mosaic,3,1500,2,66.66666666666666,0.13333333333333333
Azure,Azure-Samples/container-instances-python-manage,6,44,1,16.666666666666664,2.272727272727273
Azure,Azure-Samples/azure-serverless-iot-button,7,15,1,14.285714285714285,6.666666666666667
Azure,Azure-Samples/monitor-dotnet-multidimensional-metrics-api,4,1500,2,50.0,0.13333333333333333
Azure,Azure-Samples/MachineLearningSamples-TwitterSentimentPrediction,4,43,2,50.0,4.651162790697675
Azure,Azure-Samples/acr-helloworld,7,49,4,57.14285714285714,8.16326530612245
Azure,Azure-Samples/compute-dotnet-manage-resources-from-vm-with-msi-in-aad-group,7,1500,1,14.285714285714285,0.06666666666666667
Azure,Azure-Samples/CosmosDB-Flask-Mongo-Sample,5,1500,2,40.0,0.13333333333333333
Azure,Azure-Samples/active-directory-node-webapi-basic,6,1500,4,66.66666666666666,0.26666666666666666
Azure,Azure-Samples/MachineLearningSamples-ImageClassificationUsingCntk,4,43,2,50.0,4.651162790697675
Azure,Azure-Samples/azure-cache-redis-samples,5,59,2,40.0,3.389830508474576
Azure,Azure-Samples/azure-sdk-for-go-samples,25,1500,6,24.0,0.4
Azure,Azure-Samples/application-insights-dotnet-data-reduction,4,44,1,25.0,2.272727272727273
Azure,Azure-Samples/TodoFunctions,5,1500,3,60.0,0.2
Azure,Azure-Samples/usql-named-lambda-functions,2,1500,1,50.0,0.06666666666666667
Azure,Azure-Samples/storage-blobs-node-quickstart,7,1500,5,71.42857142857143,0.33333333333333337
Azure,Azure-Samples/cognitive-services-dotnet-sdk-samples,37,44,1,2.7027027027027026,2.272727272727273
Azure,Azure-Samples/AzureStack-AdminPowerShell-OMSIntegration,9,1500,2,22.22222222222222,0.13333333333333333
Azure,Azure-Samples/storage-python-circuit-breaker-pattern-ha-apps-using-ra-grs,6,1500,3,50.0,0.2
Azure,Azure-Samples/functions-quickstart-linux,3,1500,2,66.66666666666666,0.13333333333333333
Azure,Azure-Samples/vue-cosmosdb,4,44,2,50.0,4.545454545454546
Azure,Azure-Samples/Azure-Time-Series-Insights,10,1500,4,40.0,0.26666666666666666
Azure,Azure-Samples/functions-linux-custom-image,4,1500,2,50.0,0.13333333333333333
Azure,Azure-Samples/azure-cosmos-db-cassandra-java-getting-started,5,1500,3,60.0,0.2
Azure,Azure-Samples/azure-cosmos-db-cassandra-python-getting-started,8,1500,4,50.0,0.26666666666666666
Azure,Azure-Samples/azure-cosmos-db-cassandra-dotnet-getting-started,4,1500,3,75.0,0.2
Azure,Azure-Samples/azure-cosmos-db-cassandra-nodejs-getting-started,9,1500,4,44.44444444444444,0.26666666666666666
Azure,Azure-Samples/storage-blobs-java-quickstart,5,1500,3,60.0,0.2
Azure,Azure-Samples/sap-powershell,3,1500,1,33.33333333333333,0.06666666666666667
Azure,Azure-Samples/acr-java-manage-azure-container-registry-with-webhooks,8,1500,1,12.5,0.06666666666666667
Azure,Azure-Samples/aks-java-deploy-image-from-acr-to-kubernetes,8,1500,1,12.5,0.06666666666666667
Azure,Azure-Samples/aks-java-manage-kubernetes-cluster,8,1500,1,12.5,0.06666666666666667
Azure,Azure-Samples/acs-java-manage-azure-container-service-with-kubernetes-orchestrator,8,1500,1,12.5,0.06666666666666667
Azure,Azure-Samples/acs-java-manage-azure-container-service-with-docker-swarm-orchestrator,8,1500,1,12.5,0.06666666666666667
Azure,Azure-Samples/acs-java-deploy-image-from-acr-to-acs-orchestrator,8,1500,1,12.5,0.06666666666666667
Azure,Azure-Samples/aci-java-scale-up-containers-using-acs,8,1500,1,12.5,0.06666666666666667
Azure,Azure-Samples/cognitive-services-python-sdk-samples,25,1500,5,20.0,0.33333333333333337
Azure,Azure-Samples/cognitive-services-node-sdk-samples,19,1500,3,15.789473684210526,0.2
Azure,Azure-Samples/compute-java-manage-vm-from-vm-with-msi-credentials,9,1500,1,11.11111111111111,0.06666666666666667
Azure,Azure-Samples/cognitive-services-java-sdk-samples,18,1500,5,27.77777777777778,0.33333333333333337
Azure,Azure-Samples/MachineLearningSamples-DeepLearningforPredictiveMaintenance,8,43,2,25.0,4.651162790697675
Azure,Azure-Samples/cognitive-services-android-customvision-sample,11,1500,1,9.090909090909092,0.06666666666666667
Azure,Azure-Samples/locks-java-manage-locks,8,1500,1,12.5,0.06666666666666667
Azure,Azure-Samples/compute-java-create-vms-async-tracking-related-resources,8,1500,1,12.5,0.06666666666666667
Azure,Azure-Samples/network-java-manage-express-route,8,1500,1,12.5,0.06666666666666667
Azure,Azure-Samples/service-fabric-cluster-templates,18,1500,8,44.44444444444444,0.5333333333333333
Azure,Azure-Samples/gov-paas-sample,2,1500,1,50.0,0.06666666666666667
Azure,Azure-Samples/compute-automation-configurations,9,48,3,33.33333333333333,6.25
Azure,Azure-Samples/MachineLearning-MusicGeneration,8,43,2,25.0,4.651162790697675
Azure,Azure-Samples/Azure-Functions-IoT-TimeSeries-Analytics,6,1500,4,66.66666666666666,0.26666666666666666
Azure,Azure-Samples/compute-dotnet-manage-vm-from-vm-with-msi-credentials,7,1500,1,14.285714285714285,0.06666666666666667
Azure,Azure-Samples/network-dotnet-manage-express-route,7,1500,1,14.285714285714285,0.06666666666666667
Azure,Azure-Samples/locks-dotnet-manage-locks,7,1500,1,14.285714285714285,0.06666666666666667
Azure,Azure-Samples/data-lake-analytics-powershell-usql-input-output,3,1500,2,66.66666666666666,0.13333333333333333
Azure,Azure-Samples/data-catalog-dotnet-service-principal-get-started,3,45,2,66.66666666666666,4.444444444444445
Azure,Azure-Samples/azure-cosmos-db-graph-python-getting-started,10,1500,4,40.0,0.26666666666666666
Azure,Azure-Samples/azure-cosmos-db-graph-php-getting-started,5,1500,2,40.0,0.13333333333333333
Azure,Azure-Samples/acr-dotnet-manage-azure-container-registry-with-webhooks,7,1500,1,14.285714285714285,0.06666666666666667
Azure,Azure-Samples/aks-dotnet-manage-kubernetes-cluster,7,1500,1,14.285714285714285,0.06666666666666667
Azure,Azure-Samples/acs-dotnet-manage-azure-container-service-with-docker-swarm-orchestrator,7,1500,1,14.285714285714285,0.06666666666666667
Azure,Azure-Samples/acs-dotnet-manage-azure-container-service-with-kubernetes-orchestrator,7,1500,1,14.285714285714285,0.06666666666666667
Azure,Azure-Samples/Cognitive-Services-LUIS-Console-Application,3,1500,2,66.66666666666666,0.13333333333333333
Azure,Azure-Samples/azure-sdk-for-python-keyvault-secrets-get-set-managedid,9,44,2,22.22222222222222,4.545454545454546
Azure,Azure-Samples/choose-right-kubernetes-object-for-azure-workloads-demo-app,4,15,1,25.0,6.666666666666667
Azure,Azure-Samples/cognitive-services-REST-api-samples,24,1500,7,29.166666666666668,0.46666666666666673
Azure,Azure-Samples/iot-edge-python-raspberrypi-connect-transparent-gateway,2,1500,1,50.0,0.06666666666666667
Azure,Azure-Samples/storage-blobs-ruby-quickstart,5,1500,3,60.0,0.2
Azure,Azure-Samples/data-lake-s3-and-powerbi-demo-pipeline,3,1500,1,33.33333333333333,0.06666666666666667
Azure,Azure-Samples/storage-dotnet-perf-scale-app,3,1500,2,66.66666666666666,0.13333333333333333
Azure,Azure-Samples/iot-hub-dotnet-autoscale,5,1500,3,60.0,0.2
Azure,Azure-Samples/key-vault-python-deploy-certificates-to-vm,6,44,2,33.33333333333333,4.545454545454546
Azure,Azure-Samples/data-factory-copy-blob-to-blob-python,3,45,2,66.66666666666666,4.444444444444445
Azure,Azure-Samples/azure-sdk-for-js-keyvault-secrets-get-nodejs-managedid,7,44,2,28.57142857142857,4.545454545454546
Azure,Azure-Samples/key-vault-node-deploy-certificates-to-vm,6,44,2,33.33333333333333,4.545454545454546
Azure,Azure-Samples/Cognitive-Services-LUIS-Programmatic-Console,3,1500,2,66.66666666666666,0.13333333333333333
Azure,Azure-Samples/ansible-playbooks,17,1500,3,17.647058823529413,0.2
Azure,Azure-Samples/rubyrails-tasks,4,1500,2,50.0,0.13333333333333333
Azure,Azure-Samples/storage-blobs-go-quickstart,5,1500,2,40.0,0.13333333333333333
Azure,Azure-Samples/batch-dotnet-quickstart,6,1500,3,50.0,0.2
Azure,Azure-Samples/batch-python-quickstart,7,1500,3,42.857142857142854,0.2
Azure,Azure-Samples/batch-dotnet-ffmpeg-tutorial,5,1500,3,60.0,0.2
Azure,Azure-Samples/batch-python-ffmpeg-tutorial,5,1500,2,40.0,0.13333333333333333
Azure,Azure-Samples/functions-first-serverless-web-application,3,1500,2,66.66666666666666,0.13333333333333333
Azure,Azure-Samples/Mongoose_CosmosDB,8,1500,4,50.0,0.26666666666666666
Azure,Azure-Samples/storage-blobs-php-quickstart,3,1500,1,33.33333333333333,0.06666666666666667
Azure,Azure-Samples/functions-xamarin-getting-started,5,1500,2,40.0,0.13333333333333333
Azure,Azure-Samples/hdinsight-spark-scala-kafka-cosmosdb,6,1500,3,50.0,0.2
Azure,Azure-Samples/search-node-indexer-demo,5,1500,2,40.0,0.13333333333333333
Azure,Azure-Samples/search-java-indexer-demo,4,1500,3,75.0,0.2
Azure,Azure-Samples/azure-cosmos-db-graph-gremlindotnet-getting-started,9,1500,3,33.33333333333333,0.2
Azure,Azure-Samples/azure-iot-e2e-diag-samples,4,47,2,50.0,4.25531914893617
Azure,Azure-Samples/e2e-diagnostic-eventhub-ai-function,4,1500,2,50.0,0.13333333333333333
Azure,Azure-Samples/key-vault-java-authentication,7,44,2,28.57142857142857,4.545454545454546
Azure,Azure-Samples/e2e-diagnostics-portal,3,1500,1,33.33333333333333,0.06666666666666667
Azure,Azure-Samples/flask-postgresql-app,3,1500,2,66.66666666666666,0.13333333333333333
Azure,Azure-Samples/MachineLearningSamples-BikeShare,4,43,2,50.0,4.651162790697675
Azure,Azure-Samples/key-vault-node-authentication,6,16,1,16.666666666666664,6.25
Azure,Azure-Samples/key-vault-java-recovery,3,43,1,33.33333333333333,2.3255813953488373
Azure,Azure-Samples/key-vault-dotnet-recovery,8,44,2,25.0,4.545454545454546
Azure,Azure-Samples/key-vault-dotnet-authentication,4,43,1,25.0,2.3255813953488373
Azure,Azure-Samples/storage-dotnet-blob-soft-delete,3,1500,1,33.33333333333333,0.06666666666666667
Azure,Azure-Samples/key-vault-python-storage-accounts,3,43,1,33.33333333333333,2.3255813953488373
Azure,Azure-Samples/cognitive-services-ruby-sdk-samples,7,44,0,0.0,0.0
Azure,Azure-Samples/functions-unittesting-sample,3,1500,2,66.66666666666666,0.13333333333333333
Azure,Azure-Samples/aci-tutorial-sidecar,3,1500,2,66.66666666666666,0.13333333333333333
Azure,Azure-Samples/compute-java-manage-user-assigned-msi-enabled-virtual-machine,7,1500,1,14.285714285714285,0.06666666666666667
Azure,Azure-Samples/compute-java-list-compute-skus,7,1500,1,14.285714285714285,0.06666666666666667
Azure,Azure-Samples/storage-java-manage-storage-account-network-rules,7,1500,1,14.285714285714285,0.06666666666666667
Azure,Azure-Samples/batchai-java-run-batchai-job,7,1500,1,14.285714285714285,0.06666666666666667
Azure,Azure-Samples/monitor-java-query-metrics-activitylogs,7,1500,1,14.285714285714285,0.06666666666666667
Azure,Azure-Samples/app-service-java-manage-logs-for-function-apps,7,1500,1,14.285714285714285,0.06666666666666667
Azure,Azure-Samples/app-service-java-access-key-vault-convenience-for-web-apps,7,1500,1,14.285714285714285,0.06666666666666667
Azure,Azure-Samples/app-service-java-access-key-vault-by-msi-for-web-apps,7,1500,1,14.285714285714285,0.06666666666666667
Azure,Azure-Samples/network-java-manage-vpn-client-connection,7,1500,1,14.285714285714285,0.06666666666666667
Azure,Azure-Samples/compute-dotnet-manage-user-assigned-msi-enabled-virtual-machine,6,1500,1,16.666666666666664,0.06666666666666667
Azure,Azure-Samples/compute-dotnet-list-compute-skus,6,1500,1,16.666666666666664,0.06666666666666667
Azure,Azure-Samples/storage-dotnet-manage-storage-account-network-rules,6,1500,1,16.666666666666664,0.06666666666666667
Azure,Azure-Samples/batchai-dotnet-run-batchai-job,6,1500,1,16.666666666666664,0.06666666666666667
Azure,Azure-Samples/monitor-dotnet-query-metrics-activitylogs,6,1500,1,16.666666666666664,0.06666666666666667
Azure,Azure-Samples/app-service-dotnet-access-key-vault-by-msi-for-web-apps,8,1500,2,25.0,0.13333333333333333
Azure,Azure-Samples/app-service-dotnet-manage-logs-for-function-apps,6,1500,1,16.666666666666664,0.06666666666666667
Azure,Azure-Samples/network-dotnet-manage-vpn-client-connection,6,1500,1,16.666666666666664,0.06666666666666667
Azure,Azure-Samples/azure-sdk-for-java-storage-blob-upload-download,7,1500,3,42.857142857142854,0.2
Azure,Azure-Samples/helm-charts,5,49,3,60.0,6.122448979591836
Azure,Azure-Samples/azure-cosmos-db-mongodb-dotnet-geo-readpreference,4,1500,3,75.0,0.2
Azure,Azure-Samples/media-services-dotnet-storagemanagement,3,44,1,33.33333333333333,2.272727272727273
Azure,Azure-Samples/azure-cosmos-db-mongodb-node-geo-readpreference,5,1500,3,60.0,0.2
Azure,Azure-Samples/azure-cosmos-db-mongodb-java-geo-readpreference,4,1500,2,50.0,0.13333333333333333
Azure,Azure-Samples/consumption-cost-node,5,44,1,20.0,2.272727272727273
Azure,Azure-Samples/azure-cosmos-db-mongodb-spring,5,1500,2,40.0,0.13333333333333333
Azure,Azure-Samples/aci-extract-load-transform-sample,7,44,1,14.285714285714285,2.272727272727273
Azure,Azure-Samples/dotnet-core-api,4,1500,2,50.0,0.13333333333333333
Azure,Azure-Samples/e2e-diagnostic-provision-cli,4,1500,1,25.0,0.06666666666666667
Azure,Azure-Samples/azure-cosmos-db-cassandra-api-spark-connector-sample,5,1500,2,40.0,0.13333333333333333
Azure,Azure-Samples/azure-cosmos-db-sql-api-async-java-getting-started,6,1500,2,33.33333333333333,0.13333333333333333
Azure,Azure-Samples/go-docs-hello-world,5,1500,1,20.0,0.06666666666666667
