framework,sample,contributors,authors,authors_in_contributors,%_of_author_in_contributors_in_contributors,%_of_author_in_contributors_in_authors
AWS,aws-samples/mainframe-cobol-cicd-pipeline-aws-microfocus,2,9,2,100.0,22.22222222222222
AWS,aws-samples/aws-amplify-gatsby-auth,9,14,7,77.77777777777779,50.0
AWS,aws-samples/aws-amplify-appsync-graphql-real-time-canvas,6,14,5,83.33333333333334,35.714285714285715
AWS,aws-samples/aws-amplify-quick-notes,8,14,5,62.5,35.714285714285715
AWS,aws-samples/chime-voiceconnector-agent-assist,5,58,2,40.0,3.4482758620689653
AWS,aws-samples/aws-monitor-device-geolocation-iotevents,2,10,2,100.0,20.0
AWS,aws-samples/aws-saas-factory-s3-multitenancy,1,22,1,100.0,4.545454545454546
AWS,aws-samples/amazon-eks-custom-amis,2,7,1,50.0,14.285714285714285
AWS,aws-samples/pcf-on-aws-workshop,3,29,3,100.0,10.344827586206897
AWS,aws-samples/openshift-on-aws,4,29,3,75.0,10.344827586206897
AWS,aws-samples/aws-secure-environment-accelerator,14,40,10,71.42857142857143,25.0
AWS,aws-samples/aws-securityhub-automated-remediations-workshop,2,8,2,100.0,25.0
AWS,aws-samples/aws-cdk-managed-elkk,3,11,2,66.66666666666666,18.181818181818183
AWS,aws-samples/aws-iam-permissions-guardrails,5,12,3,60.0,25.0
AWS,aws-samples/cdk-deployment-of-locust,3,8,2,66.66666666666666,25.0
AWS,aws-samples/data-profiler-for-aws-glue-data-catalog,1,8,1,100.0,12.5
AWS,aws-samples/amazon-chime-sdk-recording-demo,9,58,6,66.66666666666666,10.344827586206897
AWS,aws-samples/amazon-chime-sdk-classroom-demo,13,58,9,69.23076923076923,15.517241379310345
AWS,aws-samples/fine-grained-rate-limit-demo,2,16,2,100.0,12.5
AWS,aws-samples/aws-systemsmanagerautomation-with-asglifecyclehooks,2,12,2,100.0,16.666666666666664
AWS,aws-samples/aws-devsecops-workshop,2,16,0,0.0,0.0
AWS,aws-samples/aws-codecommit-selective-build-trigger,1,12,1,100.0,8.333333333333332
AWS,aws-samples/aws-codecommit-devops-model,4,27,2,50.0,7.4074074074074066
AWS,aws-samples/aws-alien-attack,3,9,2,66.66666666666666,22.22222222222222
AWS,aws-samples/aws-modernization-with-dynatrace,2,29,1,50.0,3.4482758620689653
AWS,aws-samples/aws-transfer-sftp-ip-whitelisting-workshop,3,14,3,100.0,21.428571428571427
AWS,aws-samples/amazon-ecs-for-beginners-catsdogs,2,15,2,100.0,13.333333333333334
AWS,aws-samples/aws-batch-rds-job-scheduling,2,7,1,50.0,14.285714285714285
AWS,aws-samples/hcls-data-lake,2,11,2,100.0,18.181818181818183
AWS,aws-samples/aws-iot-user-credential-provision-approach,2,19,2,100.0,10.526315789473683
AWS,aws-samples/retail-demo-store,17,12,5,29.411764705882355,41.66666666666667
AWS,aws-samples/amazon-ivs-player-android-sample,5,18,4,80.0,22.22222222222222
AWS,aws-samples/amazon-ivs-player-ios-sample,5,18,5,100.0,27.77777777777778
AWS,aws-samples/ssm-for-rds-snapshot-cross-region-copy,2,9,2,100.0,22.22222222222222
AWS,aws-samples/aws-systemsmanager-patchcompliance-to-securityhub,2,12,2,100.0,16.666666666666664
AWS,aws-samples/kogpt2-sagemaker,3,21,2,66.66666666666666,9.523809523809524
AWS,aws-samples/medical-transcription-analysis,7,10,4,57.14285714285714,40.0
AWS,aws-samples/amazon-chime-react-native-demo,8,18,6,75.0,33.33333333333333
AWS,aws-samples/aws-textract-comprehend-lex-chatbot,5,11,4,80.0,36.36363636363637
AWS,aws-samples/awscli-profile-credential-helpers,2,9,2,100.0,22.22222222222222
AWS,aws-samples/aws-inf1-gcr-workshop,2,9,2,100.0,22.22222222222222
AWS,aws-samples/aws-elemental-mediatailor-black-frames,2,10,2,100.0,20.0
AWS,aws-samples/automation-ml-step-data-pipeline,3,10,2,66.66666666666666,20.0
AWS,aws-samples/amazon-chime-voice-connector-automated-cdr-transformation,2,58,2,100.0,3.4482758620689653
AWS,aws-samples/iot-device-on-boarding,2,18,2,100.0,11.11111111111111
AWS,aws-samples/aws-health-organizational-view-alerts,2,10,2,100.0,20.0
AWS,aws-samples/meta-aws-demos,5,8,2,40.0,25.0
AWS,aws-samples/aws-iot-greengrass-deploy-nvidia-deepstream-on-edge,3,18,3,100.0,16.666666666666664
AWS,aws-samples/aws-get-started-workshop,7,100,7,100.0,7.000000000000001
AWS,aws-samples/aws-covid-19-data-lake-exploration,2,21,2,100.0,9.523809523809524
AWS,aws-samples/amazon-ivs-player-web-sample,6,18,4,66.66666666666666,22.22222222222222
AWS,aws-samples/aws-modernization-with-newrelic-serverless,4,29,3,75.0,10.344827586206897
AWS,aws-samples/aws-xray-sdk-go-sample,2,13,2,100.0,15.384615384615385
AWS,aws-samples/amazon-workspaces-sapgui-sso,2,8,2,100.0,25.0
AWS,aws-samples/amazon-efs-integrations,1,9,1,100.0,11.11111111111111
AWS,aws-samples/aws-keyspaces-lambda-python,3,16,2,66.66666666666666,12.5
AWS,aws-samples/energy-bsee-nlp,3,9,3,100.0,33.33333333333333
AWS,aws-samples/fargate-efs-cloudformation-deployment-example,3,11,2,66.66666666666666,18.181818181818183
AWS,aws-samples/aws-cdk-transit-gateway-peering,2,10,2,100.0,20.0
AWS,aws-samples/aws-netcore-app-using-batch,1,9,1,100.0,11.11111111111111
AWS,aws-samples/aws-batch-using-nice-dcv,4,12,3,75.0,25.0
AWS,aws-samples/big-blue-button-on-aws-cn,2,27,2,100.0,7.4074074074074066
AWS,aws-samples/aws-ai-veeva-integration,2,80,1,50.0,1.25
AWS,aws-samples/aws-xray-sdk-node-sample,2,13,2,100.0,15.384615384615385
AWS,aws-samples/aws-iot-device-auto-provisioning-approach,2,19,2,100.0,10.526315789473683
AWS,aws-samples/sagemaker-yolov3-detection-server,2,42,1,50.0,2.380952380952381
AWS,aws-samples/monitor-vpc-network-patterns,2,22,2,100.0,9.090909090909092
AWS,aws-samples/amazon-emr-ui-access-via-alb,2,8,2,100.0,25.0
AWS,aws-samples/amazon-cloudwatch-monitor-for-sap-netweaver,2,12,2,100.0,16.666666666666664
AWS,aws-samples/amazon-msk-client-authentication,3,9,2,66.66666666666666,22.22222222222222
AWS,aws-samples/delivery-driver-app-demo,6,58,5,83.33333333333334,8.620689655172415
AWS,aws-samples/aws-parallelcluster-serverless-api,2,13,2,100.0,15.384615384615385
AWS,aws-samples/gain_customer_insights,2,12,2,100.0,16.666666666666664
AWS,aws-samples/aws-config-aws-kms-policy-rule,2,8,2,100.0,25.0
AWS,aws-samples/aws-jp-iot-samples,4,11,3,75.0,27.27272727272727
AWS,aws-samples/connect-lambda-lex-workshop,1,8,1,100.0,12.5
AWS,aws-samples/aws-iot-enhanced-custom-authorizer-demo,4,13,3,75.0,23.076923076923077
AWS,aws-samples/aws-genomics-nextflow-workshop,1,14,1,100.0,7.142857142857142
AWS,aws-samples/personalize-data-science-sdk-workflow,2,10,2,100.0,20.0
AWS,aws-samples/amazon-sagemaker-spleen-image-segmentation,2,24,2,100.0,8.333333333333332
AWS,aws-samples/bring-your-own-data-labs,7,13,6,85.71428571428571,46.15384615384615
AWS,aws-samples/aws-perforce,3,11,3,100.0,27.27272727272727
AWS,aws-samples/aws-draco,4,10,3,75.0,30.0
AWS,aws-samples/amazon-chime-sdk-pstn-integration,2,58,2,100.0,3.4482758620689653
AWS,aws-samples/aws-secret-sidecar-injector,6,32,4,66.66666666666666,12.5
AWS,aws-samples/aws-modernization-gitops-with-weaveworks,11,29,3,27.27272727272727,10.344827586206897
AWS,aws-samples/cicd-with-aws-code-suite,2,10,2,100.0,20.0
AWS,aws-samples/aws-visual-content-recommender,2,10,2,100.0,20.0
AWS,aws-samples/serverless-scoreboard-example,2,16,2,100.0,12.5
AWS,aws-samples/quicksight-sagemaker-integration-blog,2,8,1,50.0,12.5
AWS,aws-samples/live-to-vod-workflow-using-aws-serverless-platform,2,8,2,100.0,25.0
AWS,aws-samples/simple-ewt-for-aws-connect,2,8,2,100.0,25.0
AWS,aws-samples/analysing-realtime-streaming-data-using-msk-emr,2,26,2,100.0,7.6923076923076925
AWS,aws-samples/aws-datasync-fsx-windows-migration,3,14,3,100.0,21.428571428571427
AWS,aws-samples/aws-serverless-pyportal-mars-weather-display,2,21,1,50.0,4.761904761904762
AWS,aws-samples/saml-cli-userscript,1,8,1,100.0,12.5
AWS,aws-samples/aws-iot-jobs-full-system-update,1,13,1,100.0,7.6923076923076925
AWS,aws-samples/amazon-sagemaker-nvidia-ngc-examples,2,42,2,100.0,4.761904761904762
AWS,aws-samples/easy-amazon-sagemaker-deployments,2,42,2,100.0,4.761904761904762
AWS,aws-samples/devsecops-workshop-on-aws,2,15,1,50.0,6.666666666666667
AWS,aws-samples/amazon-ecr-repository-compliance-webhook,1,9,1,100.0,11.11111111111111
AWS,aws-samples/aws-dev-ops-for-sap,2,12,2,100.0,16.666666666666664
AWS,aws-samples/sagemaker-byo-catboost-container-demo,2,42,1,50.0,2.380952380952381
AWS,aws-samples/aws-trusted-advisor-co-aggregator,1,10,1,100.0,10.0
AWS,aws-samples/groundtruth-object-detection,2,12,2,100.0,16.666666666666664
AWS,aws-samples/amazon-redshift-commands-using-sagemaker,2,8,2,100.0,25.0
AWS,aws-samples/amazon-sumerian-hosts,6,15,5,83.33333333333334,33.33333333333333
AWS,aws-samples/amazon-cloudwatch-prometheus-metrics-sample,2,29,2,100.0,6.896551724137931
AWS,aws-samples/amazon-codeguru-reviewer-sample-app,3,11,2,66.66666666666666,18.181818181818183
AWS,aws-samples/amazon-ecs-fargate-workshop-dev-ops-data,3,22,2,66.66666666666666,9.090909090909092
AWS,aws-samples/aws-serverless-replay-cache,2,24,2,100.0,8.333333333333332
AWS,aws-samples/data-purging-aws-data-lake,3,10,3,100.0,30.0
AWS,aws-samples/amazon-translate-augmented-ai,2,80,1,50.0,1.25
AWS,aws-samples/amazon-chime-sdk-amazon-connect-integration-demo,3,58,3,100.0,5.172413793103448
AWS,aws-samples/aws-amplify-connect,4,10,2,50.0,20.0
AWS,aws-samples/aws-cdk-serverless-app-deployment-example,4,9,3,75.0,33.33333333333333
AWS,aws-samples/aws-sagemaker-text-based-product-search,2,10,2,100.0,20.0
AWS,aws-samples/aws-security-hub-workshop,7,10,3,42.857142857142854,30.0
AWS,aws-samples/amazon-documentdb-and-amazon-elacticache-caching-for-performance-example,2,8,2,100.0,25.0
AWS,aws-samples/aws-ingesting-click-logs-using-terraform,4,8,2,50.0,25.0
AWS,aws-samples/jsii-code-samples,2,8,2,100.0,25.0
AWS,aws-samples/jsii-native-dotnet,2,8,2,100.0,25.0
AWS,aws-samples/jsii-native-java,3,8,2,66.66666666666666,25.0
AWS,aws-samples/jsii-native-python,2,8,2,100.0,25.0
AWS,aws-samples/aws-cross-account-cicd-pipeline,4,8,2,50.0,25.0
AWS,aws-samples/amazon-aurora-call-to-amazon-sagemaker-sample,2,29,2,100.0,6.896551724137931
AWS,aws-samples/ec2-spot-interruption-dashboard,2,22,2,100.0,9.090909090909092
AWS,aws-samples/eks-rbac-sso,2,79,2,100.0,2.5316455696202533
AWS,aws-samples/automate-provisioning-of-amazon-workspaces-using-powershell,3,19,2,66.66666666666666,10.526315789473683
AWS,aws-samples/jsii-dotnet-benchmarking,2,8,2,100.0,25.0
AWS,aws-samples/jsii-python-benchmarking,2,8,2,100.0,25.0
AWS,aws-samples/jsii-java-benchmarking,2,8,2,100.0,25.0
AWS,aws-samples/amazon-eks-drupal,2,9,2,100.0,22.22222222222222
AWS,aws-samples/amazon-comprehend-examples,6,15,3,50.0,20.0
AWS,aws-samples/data-lake-as-code,3,10,3,100.0,30.0
AWS,aws-samples/aws-helpers-hyperledger-fabric-node-sdk,1,9,1,100.0,11.11111111111111
AWS,aws-samples/virtual-immersion-week-labs,3,10,3,100.0,30.0
AWS,aws-samples/aws-modernization-with-epsagon,2,29,1,50.0,3.4482758620689653
AWS,aws-samples/aws-dynamodb-cross-region-replication,3,27,3,100.0,11.11111111111111
AWS,aws-samples/aws-deployment-with-fortiweb-waf,0,27,0,0.0,0.0
AWS,aws-samples/amazon-rekognition-custom-ppe-detection-with-custom-labels,2,42,2,100.0,4.761904761904762
AWS,aws-samples/amazon-sagemaker-visual-search,4,10,3,75.0,30.0
AWS,aws-samples/automated-iot-fleet-provisioning-by-claim,4,18,3,75.0,16.666666666666664
AWS,aws-samples/aws-centralize-logs-using-cdk,2,9,2,100.0,22.22222222222222
AWS,aws-samples/amazon-forecast-continuous-training-demo,2,8,2,100.0,25.0
AWS,aws-samples/amazon-eventbridge-integration-with-auth0,3,21,3,100.0,14.285714285714285
AWS,aws-samples/amazon-eventbridge-integration-with-zendesk,2,21,2,100.0,9.523809523809524
AWS,aws-samples/fresh-tracks,5,21,4,80.0,19.047619047619047
AWS,aws-samples/no-tears-cluster,3,17,2,66.66666666666666,11.76470588235294
AWS,aws-samples/amazon-sagemaker-nlu-search,5,10,3,60.0,30.0
AWS,aws-samples/s3-to-lambda-patterns,4,21,2,50.0,9.523809523809524
AWS,aws-samples/ask-around-me,3,21,2,66.66666666666666,9.523809523809524
AWS,aws-samples/vpcendpointworkshop,2,8,2,100.0,25.0
AWS,aws-samples/aws-security-hub-scan-with-trivy,2,8,2,100.0,25.0
AWS,aws-samples/php-examples-for-aws-lambda,15,21,2,13.333333333333334,9.523809523809524
AWS,aws-samples/amazon-rekognition-virtual-proctor,8,18,6,75.0,33.33333333333333
AWS,aws-samples/severless-ticket-sentiment-analysis-and-automated-escalation,4,21,2,50.0,9.523809523809524
AWS,aws-samples/sha2-with-c-intrinsic,1,20,1,100.0,5.0
AWS,aws-samples/amazon-rekognition-ppe,7,19,5,71.42857142857143,26.31578947368421
AWS,aws-samples/aws-config-track-aged-access-keys,2,8,2,100.0,25.0
AWS,aws-samples/aws-control-tower-webhook-notifications,3,8,2,66.66666666666666,25.0
AWS,aws-samples/amazon-aurora-mysql-sample-hr-schema,2,9,2,100.0,22.22222222222222
AWS,aws-samples/kda-flink-app-autoscaling,2,10,2,100.0,20.0
AWS,aws-samples/aws-cloudformation-sap-commerce,2,12,2,100.0,16.666666666666664
AWS,aws-samples/aws-serverless-auth-workshop,2,19,1,50.0,5.263157894736842
AWS,aws-samples/iot-secure-tunneling-demo,5,22,2,40.0,9.090909090909092
AWS,aws-samples/aws-modernization-with-gremlin,4,29,3,75.0,10.344827586206897
AWS,aws-samples/aws-transfer-storage-gateway-workshop,2,14,2,100.0,14.285714285714285
AWS,aws-samples/k8s-rbac-iam-java-operator,2,8,2,100.0,25.0
AWS,aws-samples/amazon-sagemaker-dotnet-image-classification,2,26,2,100.0,7.6923076923076925
AWS,aws-samples/aws-step-functions-twitch-series,4,21,1,25.0,4.761904761904762
AWS,aws-samples/redshift-jdbc-plugin-for-siteminder,2,8,2,100.0,25.0
AWS,aws-samples/cross-account-ci-cd-pipeline-for-amazon-lex-bot,1,8,1,100.0,12.5
AWS,aws-samples/mssql-on-fsx-with-cdk,1,8,1,100.0,12.5
AWS,aws-samples/aws-stepfunction-cicd-pipeline-example,3,10,2,66.66666666666666,20.0
AWS,aws-samples/aws-incident-response-runbooks,2,8,2,100.0,25.0
AWS,aws-samples/aws-control-tower-automate-account-creation,2,10,2,100.0,20.0
AWS,aws-samples/aws-modernization-with-cprime,5,29,4,80.0,13.793103448275861
AWS,aws-samples/aws-cdk-transparent-squid-proxy,2,8,2,100.0,25.0
AWS,aws-samples/ec2-auto-scaling-instance-refresh-sample,4,11,3,75.0,27.27272727272727
AWS,aws-samples/sagemaker-run-notebook,4,9,3,75.0,33.33333333333333
AWS,aws-samples/aws-robomaker-sample-application-delivery-challenge,2,12,1,50.0,8.333333333333332
AWS,aws-samples/faropt,2,42,2,100.0,4.761904761904762
AWS,aws-samples/iot-fleet-provisioning-with-on-demand-ssm,2,18,2,100.0,11.11111111111111
AWS,aws-samples/amazon-chime-live-events,7,58,4,57.14285714285714,6.896551724137931
AWS,aws-samples/amazon-kinesis-video-streams-webrtc-sdk-js-with-amazon-cognito,3,8,2,66.66666666666666,25.0
AWS,aws-samples/aws-lambda-etl-ref-architecture,2,8,2,100.0,25.0
AWS,aws-samples/automatic-copy-ec2-from-one-region-to-another-through-ami,2,8,2,100.0,25.0
AWS,aws-samples/kda-metrics-dashboard,2,10,2,100.0,20.0
AWS,aws-samples/amplify-vue-search-example,2,16,1,50.0,6.25
AWS,aws-samples/sms-chatbot-multilingual,2,19,2,100.0,10.526315789473683
AWS,aws-samples/amazon-rekognition-shot-detection-demo-using-segment-api,2,42,2,100.0,4.761904761904762
AWS,aws-samples/aws-management-and-governance-samples,4,16,4,100.0,25.0
AWS,aws-samples/aws-cloudformation-starter-workflow-for-github-actions,2,15,2,100.0,13.333333333333334
AWS,aws-samples/amazon-eks-cluster-logging-remediation,2,10,2,100.0,20.0
AWS,aws-samples/aws-lambda-efs-samples,3,21,2,66.66666666666666,9.523809523809524
AWS,aws-samples/aws-iot-greengrass-boto3,0,8,0,0.0,0.0
AWS,aws-samples/eks-kubeflow-cloudformation-quick-start,3,8,2,66.66666666666666,25.0
AWS,aws-samples/aws-serverless-tokenization,3,10,3,100.0,30.0
AWS,aws-samples/amazon-ecr-replication-for-pub-container-images,2,35,2,100.0,5.714285714285714
AWS,aws-samples/lambda-web-scraper-example,3,15,2,66.66666666666666,13.333333333333334
AWS,aws-samples/automate-reporting-on-amazon-workspaces-using-powershell,1,19,1,100.0,5.263157894736842
AWS,aws-samples/aws-serverless-pyportal-polly,2,21,1,50.0,4.761904761904762
AWS,aws-samples/ecs-bg-external-controller,2,10,2,100.0,20.0
AWS,aws-samples/amazon-ecs-stopped-tasks-cwlogs,2,29,2,100.0,6.896551724137931
AWS,aws-samples/aws-modernization-with-cloudbees,4,29,2,50.0,6.896551724137931
AWS,aws-samples/secure-data-science-reference-architecture,3,10,3,100.0,30.0
AWS,aws-samples/aws-dms-msk-demo,2,23,1,50.0,4.3478260869565215
AWS,aws-samples/legacy-cycle-store-mvc-app,2,9,2,100.0,22.22222222222222
AWS,aws-samples/container-web-scraper-example,3,15,2,66.66666666666666,13.333333333333334
AWS,aws-samples/amazon-mq-fifo-starter-kit,3,8,2,66.66666666666666,25.0
AWS,aws-samples/amazon-documentdb-samples,11,15,7,63.63636363636363,46.666666666666664
AWS,aws-samples/amazon-kinesis-low-level-producer-sample,1,8,1,100.0,12.5
AWS,aws-samples/aws-resource-groups-samples,2,8,2,100.0,25.0
AWS,aws-samples/eks-kubeflow-spot-sample,2,29,2,100.0,6.896551724137931
AWS,aws-samples/cdk-assume-role-credential-plugin,8,8,2,25.0,25.0
AWS,aws-samples/amazon-textract-a2i-pdf,3,9,2,66.66666666666666,22.22222222222222
AWS,aws-samples/amazon-keyspaces-toolkit,3,14,2,66.66666666666666,14.285714285714285
AWS,aws-samples/rekognition-crowded-demo,2,24,2,100.0,8.333333333333332
AWS,aws-samples/aws-copilot-sample-service,5,14,2,40.0,14.285714285714285
AWS,aws-samples/net-modernization,6,9,2,33.33333333333333,22.22222222222222
AWS,aws-samples/building-a-rule-engine-using-aws-lambda-dynamodb,2,26,2,100.0,7.6923076923076925
AWS,aws-samples/automating-datalake-using-lakeformation-and-visualize-using-quicksight,2,26,2,100.0,7.6923076923076925
AWS,aws-samples/amazon-sagemaker-safe-deployment-pipeline,7,45,2,28.57142857142857,4.444444444444445
AWS,aws-samples/aws-parallelcluster-serverless-batch-api,2,12,2,100.0,16.666666666666664
AWS,aws-samples/amazon-sagemaker-rapids-ai-examples,2,42,1,50.0,2.380952380952381
AWS,aws-samples/app-2025,2,21,1,50.0,4.761904761904762
AWS,aws-samples/glue-enrich-cost-and-usage,1,19,1,100.0,5.263157894736842
AWS,aws-samples/simple-phonebook-web-application,2,8,2,100.0,25.0
AWS,aws-samples/mirrormaker2-msk-migration,3,9,2,66.66666666666666,22.22222222222222
AWS,aws-samples/clickstream-consumer-for-apache-kafka,3,9,2,66.66666666666666,22.22222222222222
AWS,aws-samples/clickstream-producer-for-apache-kafka,3,9,2,66.66666666666666,22.22222222222222
AWS,aws-samples/sagemaker-groundtruth-custom-angular-app-template,1,8,1,100.0,12.5
AWS,aws-samples/aws-waf-managed-rules-blog-post-2020,2,9,1,50.0,11.11111111111111
AWS,aws-samples/aws-marketplace-metered-container-product,2,18,2,100.0,11.11111111111111
AWS,aws-samples/aws-sso-sync-script,4,10,2,50.0,20.0
AWS,aws-samples/aws-security-hub-findings-export,2,8,1,50.0,12.5
AWS,aws-samples/enterprise-search-with-amazon-kendra-workshop,2,10,2,100.0,20.0
AWS,aws-samples/ask-form-sdk,1,12,1,100.0,8.333333333333332
AWS,aws-samples/aws-intel-5g,3,8,2,66.66666666666666,25.0
AWS,aws-samples/aws-iot-device-provisioning-with-certificate-manager,3,19,2,66.66666666666666,10.526315789473683
AWS,aws-samples/send-real-time-notification-using-amazon-pinpoint-samples,2,26,2,100.0,7.6923076923076925
AWS,aws-samples/webauthn-with-amazon-cognito,2,10,2,100.0,20.0
AWS,aws-samples/pptx-translator,2,8,2,100.0,25.0
AWS,aws-samples/amazon-custom-entity-recognition-textract-comprehend,3,23,3,100.0,13.043478260869565
AWS,aws-samples/event-driven-architecture-with-amazon-sns-fifo,2,8,2,100.0,25.0
AWS,aws-samples/sagemaker-studio-image-build-cli,5,18,3,60.0,16.666666666666664
AWS,aws-samples/eksctl-cluster-provision,4,24,3,75.0,12.5
AWS,aws-samples/aws-hpc-tutorials,9,18,6,66.66666666666666,33.33333333333333
AWS,aws-samples/aws-saas-factory-ref-solution-metrics-analytics,2,22,1,50.0,4.545454545454546
AWS,aws-samples/amazon-sagemaker-bert-classify-pytorch,2,42,2,100.0,4.761904761904762
AWS,aws-samples/s3-datasync-task-scheduler,2,8,2,100.0,25.0
AWS,aws-samples/smart-cooler,3,9,2,66.66666666666666,22.22222222222222
AWS,aws-samples/aws-parallelcluster-cost-allocation-tags,2,12,2,100.0,16.666666666666664
AWS,aws-samples/amazon-kinesis-data-processor-aws-fargate,1,11,1,100.0,9.090909090909092
AWS,aws-samples/aws-cloud9-bootstrapping-example,2,13,2,100.0,15.384615384615385
AWS,aws-samples/cdk-cognito-idp,6,27,4,66.66666666666666,14.814814814814813
AWS,aws-samples/aws-multiarch-container-build-pipeline,1,29,1,100.0,3.4482758620689653
AWS,aws-samples/medical-image-search,2,19,2,100.0,10.526315789473683
AWS,aws-samples/lambdaedge-openidconnect-samples,6,10,3,50.0,30.0
AWS,aws-samples/aws-terraform-cross-account-kinesis-example,3,13,2,66.66666666666666,15.384615384615385
AWS,aws-samples/serverless-observability-workshop,5,15,2,40.0,13.333333333333334
AWS,aws-samples/aws-smart-ad-breaks,2,10,2,100.0,20.0
AWS,aws-samples/happy-path,3,21,2,66.66666666666666,9.523809523809524
AWS,aws-samples/ivs-timedmetadata-polling-demo,2,24,1,50.0,4.166666666666666
AWS,aws-samples/augmentedai-comprehendner-groundtruth,3,11,3,100.0,27.27272727272727
AWS,aws-samples/aws-serverless-pyportal-lock,2,21,1,50.0,4.761904761904762
AWS,aws-samples/aws-serverless-face-recognition-sentiment-analysis-on-twitter,2,24,2,100.0,8.333333333333332
AWS,aws-samples/amazon-lex-support-bot,1,14,1,100.0,7.142857142857142
AWS,aws-samples/ask-form-template,1,12,1,100.0,8.333333333333332
AWS,aws-samples/app-modernization-with-hashicorp-on-aws,2,29,2,100.0,6.896551724137931
AWS,aws-samples/aws-modernization-with-gitlab-hashicorp-gremlin,5,29,2,40.0,6.896551724137931
AWS,aws-samples/eks-ami-tester,4,9,3,75.0,33.33333333333333
AWS,aws-samples/audio-to-notes-demo-ai,3,24,2,66.66666666666666,8.333333333333332
AWS,aws-samples/lambda-efs-deep-learning-inference,1,9,1,100.0,11.11111111111111
AWS,aws-samples/pix-proxy-samples,5,9,3,60.0,33.33333333333333
AWS,aws-samples/serverless-s3-uploader,2,21,2,100.0,9.523809523809524
AWS,aws-samples/aws-serverless-sar-pinpoint-weather-bot,2,21,2,100.0,9.523809523809524
AWS,aws-samples/amazon-pinpoint-twitter-channel,1,11,1,100.0,9.090909090909092
AWS,aws-samples/aws-authing-demo,3,12,2,66.66666666666666,16.666666666666664
AWS,aws-samples/sagemaker-processing-cpp,2,8,2,100.0,25.0
AWS,aws-samples/aws-scalable-big-blue-button-example,4,13,2,50.0,15.384615384615385
AWS,aws-samples/aws-lambda-layers-aws-sam-examples,3,21,2,66.66666666666666,9.523809523809524
AWS,aws-samples/aws-marketplace-serverless-saas-integration,7,18,2,28.57142857142857,11.11111111111111
AWS,aws-samples/duomfa-with-amazon-cognito,2,10,2,100.0,20.0
AWS,aws-samples/amazon-sagemaker-custom-recommender-system,2,18,2,100.0,11.11111111111111
AWS,aws-samples/aws-iot-core-migration-kit-for-azure-iot-sdk-c,2,19,2,100.0,10.526315789473683
AWS,aws-samples/amazon-s3-auto-translator,2,21,2,100.0,9.523809523809524
AWS,aws-samples/amazon-s3-auto-transcriber-sentiment-analyzer,2,21,2,100.0,9.523809523809524
AWS,aws-samples/serverless-form-handler,2,21,2,100.0,9.523809523809524
AWS,aws-samples/sessions-with-aws-sam,9,21,2,22.22222222222222,9.523809523809524
AWS,aws-samples/aws-version-dashboard,1,10,1,100.0,10.0
AWS,aws-samples/sagemaker-horovod-distributed-training-tfkeras-pipemode,2,21,2,100.0,9.523809523809524
AWS,aws-samples/covid19-simulation,3,11,3,100.0,27.27272727272727
AWS,aws-samples/amazon-aurora-mysql-with-mariadb-jdbc-driver,3,8,2,66.66666666666666,25.0
AWS,aws-samples/multi-robot-fleet-sample-application,4,12,3,75.0,25.0
AWS,aws-samples/aws-modernization-with-appdynamics,3,28,2,66.66666666666666,7.142857142857142
AWS,aws-samples/amazon-eventbridge-producer-consumer-example,2,21,2,100.0,9.523809523809524
AWS,aws-samples/cycle-store-core-mvc-app,2,9,2,100.0,22.22222222222222
AWS,aws-samples/aws-robomaker-sample-application-pr2-hospital,3,12,3,100.0,25.0
AWS,aws-samples/aws-networking-infra-via-iaac-principles,2,17,2,100.0,11.76470588235294
AWS,aws-samples/biotech-blueprint-multi-account,2,10,1,50.0,10.0
AWS,aws-samples/one-observability-demo,9,15,3,33.33333333333333,20.0
AWS,aws-samples/amazon-s3-presigned-urls-aws-sam,2,21,2,100.0,9.523809523809524
AWS,aws-samples/amazon-pinpoint-whatsapp-channel,1,11,1,100.0,9.090909090909092
AWS,aws-samples/amazon-pinpoint-slack-channel,1,11,1,100.0,9.090909090909092
AWS,aws-samples/amazon-pinpoint-wechat-channel,1,11,1,100.0,9.090909090909092
AWS,aws-samples/amazon-pinpoint-voice-channel,2,11,2,100.0,18.181818181818183
AWS,aws-samples/amazon-pinpoint-connect-channel,1,11,1,100.0,9.090909090909092
AWS,aws-samples/amazon-pinpoint-dynamodb-channel,1,11,1,100.0,9.090909090909092
AWS,aws-samples/amazon-sagemaker-r-kernel-access-data-sources,2,9,2,100.0,22.22222222222222
AWS,aws-samples/amazon-pinpoint-updateendpoint-channel,1,11,1,100.0,9.090909090909092
AWS,aws-samples/amazon-pinpoint-googleads-channel,1,11,1,100.0,9.090909090909092
AWS,aws-samples/amazon-pinpoint-salesforce-channel,1,11,1,100.0,9.090909090909092
AWS,aws-samples/amazon-pinpoint-ifttt-channel,1,11,1,100.0,9.090909090909092
AWS,aws-samples/ac-recordingapis,2,17,2,100.0,11.76470588235294
AWS,aws-samples/aws-starter-react-for-github-actions,1,7,0,0.0,0.0
AWS,aws-samples/amazon-unified-streaming-etl,2,10,2,100.0,20.0
AWS,aws-samples/amazon-sagemaker-immersion-day,13,26,6,46.15384615384615,23.076923076923077
AWS,aws-samples/amazon-ivs-basic-web-sample,2,18,2,100.0,11.11111111111111
