sample,tempo para fechamento,tempo merge,merge user seguidores,merge user tempo no GitHub,closed_count,open_count,merged_count,not_merged_count,framework,relative_open_count,relative_closed_count,relative_merged,relative_not_merged
Azure-Samples/ms-identity-dotnetcore-galleryapp-management,5.142857142857143,5.142857142857143,0.42857142857142855,1115.2142857142858,14.0,0.0,14.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/ms-identity-easyauth-dotnet-storage-graphapi,0.0,0.0,17.0,3149.6666666666665,6.0,0.0,6.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/ms-identity-java-daemon,2.25,2.25,1.5,430.5,4.0,0.0,4.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/ms-identity-java-desktop,13.166666666666666,13.166666666666666,4.5,940.6666666666666,6.0,0.0,6.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/ms-identity-java-devicecodeflow,5.0,5.0,2.25,514.5,4.0,0.0,4.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/ms-identity-java-servlet-webapp-authentication,18.5,6.333333333333333,2.0,290.6666666666667,4.0,2.0,3.0,1.0,Azure,33.33333333333333,66.66666666666666,75.0,25.0
Azure-Samples/ms-identity-java-spring-tutorial,11.857142857142858,12.5,2.0,335.6666666666667,7.0,0.0,6.0,1.0,Azure,0.0,100.0,85.71428571428571,14.285714285714285
Azure-Samples/ms-identity-java-webapi,24.09090909090909,3.875,3.125,865.0,11.0,1.0,8.0,3.0,Azure,8.333333333333332,91.66666666666666,72.72727272727273,27.27272727272727
Azure-Samples/ms-identity-java-webapp,3.787878787878788,3.935483870967742,10.193548387096774,666.7096774193549,33.0,1.0,31.0,2.0,Azure,2.941176470588235,97.05882352941177,93.93939393939394,6.0606060606060606
Azure-Samples/ms-identity-javascript-angular-spa,4.666666666666667,4.666666666666667,22.0,2280.0,6.0,0.0,6.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/ms-identity-javascript-angular-spa-aspnet-webapi-multitenant,6.545454545454546,7.2,29.4,1840.2,11.0,0.0,10.0,1.0,Azure,0.0,100.0,90.9090909090909,9.090909090909092
Azure-Samples/ms-identity-javascript-angular-spa-aspnetcore-webapi,2.933333333333333,3.142857142857143,22.785714285714285,1913.9285714285713,15.0,0.0,14.0,1.0,Azure,0.0,100.0,93.33333333333333,6.666666666666667
Azure-Samples/ms-identity-javascript-angular-spa-dotnetcore-webapi-roles-groups,11.076923076923077,11.076923076923077,23.307692307692307,1839.8461538461538,13.0,0.0,13.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/ms-identity-javascript-angular-tutorial,8.4,8.4,15.0,2132.8,5.0,0.0,5.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/ms-identity-javascript-nodejs-console,6.0,6.0,11.0,1847.75,4.0,0.0,4.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/ms-identity-javascript-nodejs-desktop,6.0,6.0,11.0,1847.75,4.0,1.0,4.0,0.0,Azure,20.0,80.0,100.0,0.0
Azure-Samples/ms-identity-javascript-nodejs-tutorial,52.75,52.75,15.0,2158.5,4.0,0.0,4.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/ms-identity-javascript-react-spa,5.166666666666667,5.166666666666667,34.5,2927.0,6.0,0.0,6.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/ms-identity-javascript-react-spa-dotnetcore-webapi-obo,4.523809523809524,1.75,20.9,1878.8,21.0,0.0,20.0,1.0,Azure,0.0,100.0,95.23809523809523,4.761904761904762
Azure-Samples/ms-identity-javascript-react-tutorial,4.2,4.666666666666667,15.0,2121.222222222222,10.0,0.0,9.0,1.0,Azure,0.0,100.0,90.0,10.0
Azure-Samples/ms-identity-javascript-tutorial,5.538461538461538,5.416666666666667,15.0,2006.5833333333333,13.0,0.0,12.0,1.0,Azure,0.0,100.0,92.3076923076923,7.6923076923076925
Azure-Samples/ms-identity-javascript-v2,2.25,2.25,13.1875,1858.375,16.0,0.0,16.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/ms-identity-macOS-swift-objc,10.444444444444445,10.444444444444445,20.77777777777778,1282.5555555555557,9.0,0.0,9.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/ms-identity-mobile-apple-swift-objc,12.048780487804878,7.6571428571428575,60.857142857142854,1565.2571428571428,41.0,2.0,35.0,6.0,Azure,4.651162790697675,95.34883720930233,85.36585365853658,14.634146341463413
Azure-Samples/ms-identity-node,0.0,0.0,12.0,2179.0,3.0,0.0,3.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/ms-identity-nodejs-webapi-azurefunctions,12.333333333333334,12.333333333333334,15.0,1879.3333333333333,3.0,0.0,3.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/ms-identity-nodejs-webapi-onbehalfof-azurefunctions,49.833333333333336,7.2,15.0,1870.0,6.0,0.0,5.0,1.0,Azure,0.0,100.0,83.33333333333334,16.666666666666664
Azure-Samples/ms-identity-python-daemon,1.8,1.8,59.9,1946.7,10.0,3.0,10.0,0.0,Azure,23.076923076923077,76.92307692307693,100.0,0.0
Azure-Samples/ms-identity-python-desktop,169.5,0.0,27.0,2292.0,2.0,0.0,1.0,1.0,Azure,0.0,100.0,50.0,50.0
Azure-Samples/ms-identity-python-devicecodeflow,0.0,0.0,16.5,1922.5,2.0,2.0,2.0,0.0,Azure,50.0,50.0,100.0,0.0
Azure-Samples/ms-identity-python-django-deployment,,,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/ms-identity-python-django-webapp-call-graph,,,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/ms-identity-python-flask-deployment,5.0,5.0,2.0,151.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/ms-identity-python-flask-tutorial,5.0,5.0,2.0,151.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/ms-identity-python-flask-webapp-authentication,13.0,17.0,2.0,121.0,3.0,0.0,2.0,1.0,Azure,0.0,100.0,66.66666666666666,33.33333333333333
Azure-Samples/ms-identity-python-flask-webapp-call-graph,5.0,5.0,2.0,151.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/ms-identity-python-on-behalf-of,8.2,8.2,0.4,599.8,5.0,0.0,5.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/ms-identity-python-samples-common,9.0,9.0,2.0,155.0,1.0,2.0,1.0,0.0,Azure,66.66666666666666,33.33333333333333,100.0,0.0
Azure-Samples/ms-identity-python-webapi-azurefunctions,24.0,24.0,107.0,2039.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/ms-identity-python-webapp,5.84,6.217391304347826,19.82608695652174,2504.7391304347825,25.0,2.0,23.0,2.0,Azure,7.4074074074074066,92.5925925925926,92.0,8.0
Azure-Samples/msal-express-wrapper,0.0,0.0,15.0,2168.4,15.0,0.0,15.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/multicontainerwordpress,1.2,1.2,26.0,1559.25,5.0,1.0,5.0,0.0,Azure,16.666666666666664,83.33333333333334,100.0,0.0
Azure-Samples/mxchip-gifs,,,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/mxchip-iot-devkit-dps,0.6666666666666666,0.6666666666666666,1.0,560.0,3.0,0.0,3.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/mxchip-iot-devkit-firmware-ota,2.0,2.0,0.0,1402.0,1.0,1.0,1.0,0.0,Azure,50.0,50.0,100.0,0.0
Azure-Samples/mxchip-iot-devkit-get-started,0.6666666666666666,0.6666666666666666,5.666666666666667,1014.3333333333334,3.0,0.0,3.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/mxchip-iot-devkit-mqtt-client,1.0,1.0,0.0,808.5,2.0,0.0,2.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/mxchip-iot-devkit-pnp,3.75,3.75,5.875,788.25,8.0,0.0,8.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/mxchip-iot-devkit-pnp-get-started,4.0,4.0,3.0,363.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/mxchip-iot-devkit-remote-monitoring,0.6666666666666666,0.6666666666666666,1.0,560.0,3.0,0.0,3.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/mxchip-iot-devkit-state,6.0,6.0,1.0,565.3333333333334,3.0,1.0,3.0,0.0,Azure,25.0,75.0,100.0,0.0
Azure-Samples/mxchip-iot-devkit-translator,0.4,0.4,1.2,390.4,5.0,1.0,5.0,0.0,Azure,16.666666666666664,83.33333333333334,100.0,0.0
Azure-Samples/mysql-kafka-redis-integration,0.0,0.0,217.0,2619.0,1.0,1.0,1.0,0.0,Azure,50.0,50.0,100.0,0.0
Azure-Samples/mysql-spring-boot-todo,,,,,0.0,2.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/netappfiles-cli-crr-sample,10.0,20.0,0.0,2221.0,2.0,0.0,1.0,1.0,Azure,0.0,100.0,50.0,50.0
Azure-Samples/netappfiles-cli-dual-protocol-sample,22.0,22.0,0.0,2248.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/netappfiles-cli-nfs-sample,5.0,5.0,0.0,2158.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/netappfiles-cli-pool-change-sample,27.0,27.0,0.0,2248.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/netappfiles-cli-smb-sample,0.5,0.5,0.0,2189.5,2.0,0.0,2.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/netappfiles-cli-snapshot-policy-script-sample,25.0,25.0,0.0,2248.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/netappfiles-dotnetcore-crr-sdk-sample,2.2,2.2,0.0,2036.8,5.0,0.0,5.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/netappfiles-dotnetcore-dual-protocol-sdk-sample,43.0,43.0,0.0,2158.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/netappfiles-dotnetcore-pool-change-sdk-sample,49.0,49.0,0.0,2157.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/netappfiles-dotnetcore-sdk-sample,85.5,85.5,24.0,1337.0,2.0,0.0,2.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/netappfiles-dotnetcore-snapshot-policy-sdk-sample,42.0,42.0,0.0,2157.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/netappfiles-go-crr-sdk-sample,2.5,2.5,24.0,1697.0,2.0,0.0,2.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/netappfiles-go-dual-protocol-sdk-sample,17.0,17.0,12.0,1933.5,2.0,0.0,2.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/netappfiles-go-pool-change-sdk-sample,11.5,11.5,12.0,1928.0,2.0,0.0,2.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/netappfiles-go-snapshot-policy-sdk-sample,12.0,12.0,12.0,1927.5,2.0,0.0,2.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/netappfiles-java-crr-sdk-sample,0.0,0.0,0.0,2091.6666666666665,3.0,0.0,3.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/netappfiles-java-dual-protocol-sdk-sample,71.0,71.0,0.0,2181.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/netappfiles-java-pool-change-sdk-sample,5.0,5.0,0.0,102.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/netappfiles-java-sdk-sample,20.0,20.0,0.0,741.0,3.0,0.0,3.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/netappfiles-java-smb-sdk-sample,19.5,19.5,0.0,1135.5,2.0,0.0,2.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/netappfiles-java-snapshot-policy-sdk-sample,12.333333333333334,18.5,0.0,1139.0,3.0,0.0,2.0,1.0,Azure,0.0,100.0,66.66666666666666,33.33333333333333
Azure-Samples/netappfiles-powershell-crr-script-sample,8.0,8.0,0.0,2202.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/netappfiles-powershell-dual-protocol-script-sample,7.0,7.0,0.0,2229.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/netappfiles-powershell-nfs-script-sample,3.6,3.6,0.0,2113.8,5.0,0.0,5.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/netappfiles-powershell-pool-change-script-sample,8.0,8.0,0.0,2229.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/netappfiles-powershell-smb-script-sample,43.5,43.5,0.0,2191.5,2.0,0.0,2.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/netappfiles-powershell-snapshot-policy-script-sample,7.0,7.0,0.0,2229.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/netappfiles-python-crr-sdk-sample,30.0,30.0,0.0,1123.5,2.0,1.0,2.0,0.0,Azure,33.33333333333333,66.66666666666666,100.0,0.0
Azure-Samples/netappfiles-python-dual-protocol-sdk-sample,37.0,37.0,0.0,2181.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/netappfiles-python-pool-change-sdk-sample,60.0,60.0,0.0,2181.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/netappfiles-python-sdk-sample,10.666666666666666,10.666666666666666,24.0,1306.0,3.0,1.0,3.0,0.0,Azure,25.0,75.0,100.0,0.0
Azure-Samples/netappfiles-python-snapshot-policy-sdk-sample,57.0,57.0,0.0,2181.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/network-dotnet-create-simple-internet-facing-load-balancer,,,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/network-dotnet-create-simple-internet-facing-load-balancers,,,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/network-dotnet-manage-express-route,,,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/network-dotnet-manage-internal-load-balancers,4.444444444444445,0.25,44.0,1660.25,9.0,1.0,8.0,1.0,Azure,10.0,90.0,88.88888888888889,11.11111111111111
Azure-Samples/network-dotnet-manage-internet-facing-load-balancers,0.3333333333333333,0.3333333333333333,10.333333333333334,1350.3333333333333,3.0,1.0,3.0,0.0,Azure,25.0,75.0,100.0,0.0
Azure-Samples/network-dotnet-manage-ip-address,0.3333333333333333,0.3333333333333333,10.333333333333334,1350.3333333333333,3.0,1.0,3.0,0.0,Azure,25.0,75.0,100.0,0.0
Azure-Samples/network-dotnet-manage-network-interface,0.25,0.3333333333333333,6.0,1017.0,4.0,1.0,3.0,1.0,Azure,20.0,80.0,75.0,25.0
Azure-Samples/network-dotnet-manage-network-peering,,,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/network-dotnet-manage-network-security-group,0.0,0.0,6.0,1017.0,4.0,1.0,3.0,1.0,Azure,20.0,80.0,75.0,25.0
Azure-Samples/network-dotnet-manage-virtual-network,0.25,0.3333333333333333,6.0,1017.0,4.0,1.0,3.0,1.0,Azure,20.0,80.0,75.0,25.0
Azure-Samples/network-dotnet-manage-virtual-network-async,,,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/network-dotnet-manage-virtual-network-to-virtual-network-vpn-connection,,,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/network-dotnet-manage-virtual-network-with-site-to-site-vpn-connection,,,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/network-dotnet-manage-vpn-client-connection,,,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/network-dotnet-use-network-watcher-to-check-connectivity,,,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/network-dotnet-use-new-watcher,,,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/network-go-manage-loadbalancer,115.25,32.0,15.0,442.6666666666667,4.0,0.0,3.0,1.0,Azure,0.0,100.0,75.0,25.0
Azure-Samples/network-go-manage-network-interface,185.5,8.0,33.0,692.0,2.0,0.0,1.0,1.0,Azure,0.0,100.0,50.0,50.0
Azure-Samples/network-go-manage-network-security-group,73.5,8.5,33.0,971.5,4.0,0.0,2.0,2.0,Azure,0.0,100.0,50.0,50.0
Azure-Samples/network-java-manage-internal-load-balancers,1.75,1.75,8.0,1306.75,4.0,0.0,4.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/network-java-manage-internet-facing-load-balancers,1.75,1.75,8.0,1306.75,4.0,0.0,4.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/network-java-manage-ip-address,16.5,1.0,25.714285714285715,1472.4285714285713,10.0,0.0,7.0,3.0,Azure,0.0,100.0,70.0,30.0
Azure-Samples/network-java-manage-network-interface,23.571428571428573,1.4,14.0,1362.6,7.0,0.0,5.0,2.0,Azure,0.0,100.0,71.42857142857143,28.57142857142857
Azure-Samples/network-java-manage-network-security-group,20.5,0.2,14.0,1362.6,8.0,0.0,5.0,3.0,Azure,0.0,100.0,62.5,37.5
Azure-Samples/network-java-manage-virtual-network,14.5,1.4,24.4,1290.4,6.0,0.0,5.0,1.0,Azure,0.0,100.0,83.33333333333334,16.666666666666664
Azure-Samples/network-java-manage-virtual-network-async,0.0,0.0,1.0,1170.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/network-java-use-new-watcher,0.0,0.0,23.0,1582.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/network-node-manage-loadbalancer,5.5,5.5,33.0,1138.5,2.0,0.0,2.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/network-python-manage-application-gateway,12.5,12.5,75.0,2446.0,2.0,0.0,2.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/network-python-manage-loadbalancer,6.0,6.0,75.0,2132.0,3.0,0.0,3.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/network-watcher-alert-triggered-packet-capture,3.5,0.6666666666666666,1.0,673.6666666666666,4.0,1.0,3.0,1.0,Azure,20.0,80.0,75.0,25.0
Azure-Samples/networking-dotnet-log-converter,39.0,,,,1.0,1.0,0.0,1.0,Azure,50.0,50.0,0.0,100.0
Azure-Samples/node_express_app,0.0,0.0,24.0,1369.2,6.0,5.0,5.0,1.0,Azure,45.45454545454545,54.54545454545454,83.33333333333334,16.666666666666664
Azure-Samples/nodejs-appsvc-cosmosdb-bottleneck,4.0,4.0,12.0,2903.5,2.0,0.0,2.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/nodejs-docs-hello-world,46.94736842105263,78.0,34.0,1378.0,19.0,15.0,2.0,17.0,Azure,44.11764705882353,55.88235294117647,10.526315789473683,89.47368421052632
Azure-Samples/non-http-trigger-azure-functions-premium-plan,0.0,0.0,306.0,3298.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/onnxruntime-iot-edge,2.8823529411764706,3.0625,1.0,1617.875,17.0,0.0,16.0,1.0,Azure,0.0,100.0,94.11764705882352,5.88235294117647
Azure-Samples/opcua-to-azure-digital-twins,0.0,0.0,32.0,2327.6666666666665,3.0,0.0,3.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/open-liberty-on-aks,0.0,0.0,87.0,4392.5,3.0,0.0,2.0,1.0,Azure,0.0,100.0,66.66666666666666,33.33333333333333
Azure-Samples/open-liberty-on-aro,0.0,0.0,87.0,4134.666666666667,4.0,0.0,3.0,1.0,Azure,0.0,100.0,75.0,25.0
Azure-Samples/openhack-containers,22.823529411764707,9.2,57.4,1848.3,17.0,14.0,10.0,7.0,Azure,45.16129032258064,54.83870967741935,58.82352941176471,41.17647058823529
Azure-Samples/openhack-devops-proctor,1.376996805111821,1.2226027397260273,61.05821917808219,1716.0102739726028,313.0,7.0,292.0,21.0,Azure,2.1875,97.8125,93.29073482428115,6.7092651757188495
Azure-Samples/openhack-devops-team,6.698039215686275,2.4761904761904763,65.23809523809524,1784.8690476190477,255.0,14.0,84.0,171.0,Azure,5.204460966542751,94.79553903345726,32.94117647058823,67.05882352941175
Azure-Samples/openhack-production,14.017857142857142,0.9555555555555556,11.822222222222223,1585.2222222222222,56.0,13.0,45.0,11.0,Azure,18.84057971014493,81.15942028985508,80.35714285714286,19.642857142857142
Azure-Samples/payara-on-aks,0.0,,,,1.0,0.0,0.0,1.0,Azure,0.0,100.0,0.0,100.0
Azure-Samples/pci-paas-webapp-ase-sqldb-appgateway-keyvault-oms-AzureRM,0.0,0.0,0.0,96.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/php-builtin-linux-web-app,8.666666666666666,0.0,30.0,1307.0,3.0,1.0,2.0,1.0,Azure,25.0,75.0,66.66666666666666,33.33333333333333
Azure-Samples/php-docs-hello-world,0.2857142857142857,0.0,,,7.0,5.0,1.0,6.0,Azure,41.66666666666667,58.333333333333336,14.285714285714285,85.71428571428571
Azure-Samples/piggymetrics,20.0,1.8,13.0,2821.8,7.0,2.0,5.0,2.0,Azure,22.22222222222222,77.77777777777779,71.42857142857143,28.57142857142857
Azure-Samples/power-bi-embedded-integrate-report-into-web-app,5.314285714285714,1.8928571428571428,12.5,291.07142857142856,35.0,1.0,28.0,7.0,Azure,2.7777777777777777,97.22222222222221,80.0,20.0
Azure-Samples/powerbi-angular-client,3.0,3.0,55.0,1309.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/powerbi-dotnet-server-aspnet-web-api,,,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/powerbi-powershell,9.0,0.7142857142857143,179.85714285714286,1435.7142857142858,12.0,6.0,7.0,5.0,Azure,33.33333333333333,66.66666666666666,58.333333333333336,41.66666666666667
Azure-Samples/powerbi-python-iot-client,,,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/privatedns-dotnet-host-and-manage-your-domains,,,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/prototype-active-directory-dotnet-web-ad-complex-org-utility,4.0,4.0,31.0,203.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/python-docs-flask-minimal,0.0,0.0,59.0,3416.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/python-docs-hello-django,,,,,0.0,2.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/python-docs-hello-world,181.19148936170214,174.16666666666666,91.33333333333333,2492.1666666666665,47.0,8.0,6.0,41.0,Azure,14.545454545454545,85.45454545454545,12.76595744680851,87.2340425531915
Azure-Samples/python-integrated-authentication,7.0,7.0,59.0,3149.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/quickstart-spring-data-r2dbc-sql-server,3.0,3.0,1048.0,3751.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/raspberry-pi-web-simulator,1.0,1.2173913043478262,12.173913043478262,994.3913043478261,28.0,3.0,23.0,5.0,Azure,9.67741935483871,90.32258064516128,82.14285714285714,17.857142857142858
Azure-Samples/react-cosmosdb,365.5,1.0,545.0,2576.0,2.0,7.0,1.0,1.0,Azure,77.77777777777779,22.22222222222222,50.0,50.0
Azure-Samples/react-native-sshclient,0.0,0.0,0.0,1519.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/reactive-keyrotation-handling,0.0,0.0,0.0,261.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/reactjs-webapp-functions,0.0,0.0,503.0,2611.5,2.0,1.0,2.0,0.0,Azure,33.33333333333333,66.66666666666666,100.0,0.0
Azure-Samples/real-time-web-samples,128.75,0.0,3.0,2059.0,4.0,11.0,2.0,2.0,Azure,73.33333333333333,26.666666666666668,50.0,50.0
Azure-Samples/redis-cache-dotnet-manage-cache,0.0,0.0,1.0,1055.0,1.0,1.0,1.0,0.0,Azure,50.0,50.0,100.0,0.0
Azure-Samples/redis-cache-getting-started,,,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/redis-java-manage-cache,0.5,0.6666666666666666,6.0,1081.6666666666667,4.0,0.0,3.0,1.0,Azure,0.0,100.0,75.0,25.0
Azure-Samples/resource-manager-dotnet-resources-and-groups,0.0,0.0,131.0,2141.0,1.0,0.0,1.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/resource-manager-dotnet-template-deployment,0.0,0.0,105.2,1944.8,5.0,1.0,5.0,0.0,Azure,16.666666666666664,83.33333333333334,100.0,0.0
Azure-Samples/resource-manager-go-resources-and-groups,52.75,10.333333333333334,12.333333333333334,1022.0,4.0,1.0,3.0,1.0,Azure,20.0,80.0,75.0,25.0
Azure-Samples/resource-manager-go-template-deployment,31.4,31.4,14.8,587.4,5.0,0.0,5.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/resource-manager-node-resources-and-groups,0.0,0.0,5.666666666666667,1007.3333333333334,3.0,0.0,3.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/resource-manager-node-template-deployment,0.0,0.0,9.0,1090.0,6.0,0.0,6.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/resource-manager-python-manage-resources-with-msi,3.5,3.5,75.0,2565.5,2.0,1.0,2.0,0.0,Azure,33.33333333333333,66.66666666666666,100.0,0.0
Azure-Samples/resource-manager-python-resources-and-groups,6.166666666666667,6.166666666666667,38.5,1822.5,6.0,1.0,6.0,0.0,Azure,14.285714285714285,85.71428571428571,100.0,0.0
Azure-Samples/resource-manager-python-template-deployment,1.1666666666666667,1.1666666666666667,62.833333333333336,2036.0,6.0,0.0,6.0,0.0,Azure,0.0,100.0,100.0,0.0
Azure-Samples/resource-manager-ruby-resources-and-groups,4.0,4.333333333333333,89.0,2098.5,13.0,0.0,12.0,1.0,Azure,0.0,100.0,92.3076923076923,7.6923076923076925
Azure-Samples/resource-manager-ruby-template-deployment,3.727272727272727,3.727272727272727,86.27272727272727,2082.4545454545455,11.0,1.0,11.0,0.0,Azure,8.333333333333332,91.66666666666666,100.0,0.0
Azure-Samples/resources-dotnet-deploy-using-arm-template,0.3333333333333333,0.5,8.5,991.0,3.0,1.0,2.0,1.0,Azure,25.0,75.0,66.66666666666666,33.33333333333333
Azure-Samples/resources-dotnet-deploy-using-arm-template-with-progress,0.0,0.0,8.5,991.0,3.0,1.0,2.0,1.0,Azure,25.0,75.0,66.66666666666666,33.33333333333333
Azure-Samples/resources-dotnet-deploy-virtual-machine-with-managed-disks-using-arm-template,,,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
Azure-Samples/resources-dotnet-manage-policy-assignment,,,,,0.0,1.0,0.0,0.0,Azure,100.0,0.0,,
